ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF026708	RPL23	ZNF121	1	chr17	38852705	chr19	9565822	8a352862-69f5-4141-bf40-2127a8e6cc8a
GF026709	CAVIN1	MT-ND2	1	chr17	42403921	chrM	5317	8a357415-969f-49c0-aa65-51b8810304dc
GF026710	TXNRD1	CANX	1	chr12	104350068	chr5	179698978	8a382b21-f1b6-46ff-bf62-53cf0e10cdb2
GF026711	SMAD4	PAICS	1	chr18	51060854	chr4	56460903	8a389fca-0df0-4b7d-ad50-c1676bc1cdbe
GF026712	NAA15	EIF1AX	1	chr4	139342920	chrX	20141833	8a38a53c-c7b7-43c0-af1c-b543c149d429
GF026713	RPL4	NPM1	2	chr15	66500365	chr5	171392739	f037825f-8249-45e7-aa80-344c7736b64b
GF026714	NIPAL3	RPS8	1	chr1	24415792	chr1	44778702	8a39ee3e-4b90-43b4-9033-5ff93e84f8dc
GF026715	SUMO3	HSP90AB1	1	chr21	44818051	chr6	44247100	8a3b3f7e-c5d8-40be-84b1-0e3715a7f7e4
GF026716	LRRC58	BTNL12P	1	chr3	120326722	chr3	120361392	8a3bf052-5963-47ef-b243-dd01f3f0ccdc
GF026717	EEF1B2	FYTTD1	1	chr2	206162927	chr3	197749897	8a3c00dc-136f-4c15-8301-3a2db6eb8def
GF026718	HNRNPABP1	HNRNPAB	1	chr12	10111789	chr5	178204962	8a3cde40-a56b-4f57-8aeb-2924256abeab
GF026719	COX4I1	RPS6KA3	1	chr16	85801203	chrX	20267079	8a41d6fc-1b90-4b0e-93b8-45b87bc4f0a9
GF026720	CUBNP2	HNRNPH1	1	chr10	45235705	chr5	179613746	8a436e5b-28ea-4672-91b6-e544a968d00f
GF026721	PA2G4	GTF2E2	1	chr12	56106699	chr8	30578629	8a459bd0-5ea3-43f4-aac5-35f0a67f2da8
GF026722	RPS27	NCL	1	chr1	153990954	chr2	231460791	8a481ddc-ddb5-4497-82be-4a8ea46ca87f
GF026723	SNRPE	FN1	1	chr1	203862195	chr2	215365557	8a4aaff9-8fec-4dae-8c2b-d6755471b0b5
GF026724	DONSON	SNHG15	1	chr21	33588660	chr7	44983025	8a4bef70-9545-4896-bd7f-29e90f215d34
GF026725	SPOUT1	MT-ND5	1	chr9	128828509	chrM	14743	8a4cf00b-018c-46b9-886e-6b04772b0e06
GF026726	KRTCAP2	DHX38	1	chr1	155172819	chr16	72112899	8a4d4936-966c-4ea6-80d8-240a1e5d0795
GF026727	FOXK2	MT-ND3	2	chr17	82568085	chrM	10202	af02e205-ca20-416e-9999-0a2b5812f961,8a4d6241-a69f-4b44-adda-4cad2e786fa9
GF026728	PKMYT1	VCP	1	chr16	2979656	chr9	35068358	8a4db6cb-210c-40e1-899b-0cfccd307a04
GF026729	APOLD1	FLVCR2	1	chr12	12829482	chr14	75651297	8a527e8f-5779-4839-8192-e1af3afb0790
GF026730	RPS27AP16	SAFB	1	chr16	61055683	chr19	5623199	8a528604-2e2b-423d-b23b-d6db73b5de75
GF026731	MAP3K11	CCT5	1	chr11	65614192	chr5	10250315	8a52d28b-b2d8-4091-a3d9-f0094c1680fe
GF026732	RGS10	ENSG00000258677	1	chr10	119542712	chr8	73831151	8a59ba82-9b8b-4671-8b81-5e751e31c368
GF026733	KCTD3	MT-CYB	1	chr1	215621164	chrM	15410	8a5fb25f-de9f-4348-a941-f1a453048742
GF026734	RAB7A	POLR2K	1	chr3	128813903	chr8	100153722	8a63e35c-62c3-4ebf-9c00-623392c2564e
GF026735	LAMTOR4	MT-CO1	1	chr7	100153921	chrM	6436	8a65155f-ebdd-4bec-b9bb-1e02de01f011
GF026736	TSPOAP1-AS1	TFG	1	chr17	58346069	chr3	100745128	8a67e30a-a11b-47f4-a451-5e816018b59b
GF026737	RBM26	RHOBTB2	1	chr13	79319864	chr8	23021447	8a698c64-6539-49b6-9b32-3577d52afb28
GF026738	SNRPF	IFRD1	1	chr12	95861250	chr7	112456002	8a6a3668-8756-4ba9-bc3d-ad8fc1c93657
GF026739	ENSG00000285854	POLR2A	1	chr12	21643969	chr17	7513255	8a6bc9cd-8d6a-4a09-865b-a70a4ee8a418,8a6bc9cd-8d6a-4a09-865b-a70a4ee8a418
GF026740	EIF1AD	PPP2R5E	1	chr11	66001491	chr14	63394129	8a6bfba4-1d49-4cec-b5bf-791f6c75ecbe
GF026741	S100A6	IARS1	1	chr1	153534627	chr9	92210344	8a6d4ad5-506f-4309-a1e2-5ca33cd10d29
GF026742	AMZ2	POLR1HASP	1	chr17	68250247	chr6	30060937	8a6ed26b-dd4f-4862-93d4-16702530695f
GF026743	ANP32E	POLR2C	1	chr1	150236016	chr16	57471576	8a748b65-2ee7-4940-94bd-2de81ae92e90
GF026744	ALDH1A3	RBM6	1	chr15	100916576	chr3	50077025	8a749183-bf1c-415c-a9ec-6f33f6399dc6
GF026745	KEAP1	TRMT10C	2	chr19	10486133	chr3	101561867	8a74a0ae-579c-4ac2-8117-e65cb6d862bc
GF026747	RHOBTB3	EEF1A1P5	1	chr5	95822682	chr9	133020477	8a74f971-4163-4da1-a122-f4de773a28e2
GF026748	HNRNPC	NCLN	1	chr14	21211104	chr19	3208751	8a78e9a8-e697-4a50-a152-2b7b27e5a4da
GF026749	MED19	KIF2A	2	chr11	57704720	chr5	62391024	8a7baa81-9545-4d5a-a04c-a8874b2f783a
GF026751	RPS3A	ENSG00000284461	1	chr4	151099571	chr7	66682224	8a7f957e-4a0f-445c-93d7-1fc4434b9b3f
GF026752	TMEM266	NPM1	2	chr15	76177515	chr5	171392765	8a7fd0d1-5ed5-4140-a8ba-10837855d4e6
GF026754	UBE2Q2P2	ABCF1	1	chr15	82372907	chr6	30578069	8a82d7d6-f152-43ea-9e80-c392e3620ff9
GF026755	RPLP2	LMBR1	1	chr11	811617	chr7	156682920	8a861e3c-e5e3-4108-97b7-80e39214d3a0
GF026756	NDUFB4	RACK1	1	chr3	120602327	chr5	181236927	8a87f36e-dc79-4b45-9f0f-f9996c489fe2
GF026757	ENSG00000287737	PABPC1	1	chr17	82277591	chr8	100722086	8a881954-cd63-4ab0-a376-6d483cfb65a8
GF026758	CHTOP	RPL19	1	chr1	153634103	chr17	39200320	8a88898b-c46b-4c27-839b-7a6eb7bf2b3b
GF026759	MTA2	RBPJ	1	chr11	62593358	chr4	26428860	8a894888-33aa-4a45-9fe5-5f9757ab36ff
GF026760	ENSG00000286215	MT-ND1	1	chr6	126346322	chrM	4113	8a89e68a-71b7-4108-9f12-ce98ee0731ed
GF026761	ATP2A2	MT-ND2	2	chr12	110327566	chrM	5136	8a8b3f19-005d-41f9-91ce-4aa9af4618a9
GF026762	OGFR	MT-ND6	1	chr20	62806370	chrM	14471	8a8dba7e-fc8d-46bd-bd3e-aeb68dc2a85f
GF026763	RDH11	PPIAP22	1	chr14	67695763	chr21	18858087	8a92f161-aaea-4efe-a82f-9fe0e7b3f384
GF026764	AMPD3	ENSG00000285854	1	chr11	10366371	chr12	21638465	8a976495-d0bb-48d1-a2df-c034e3f3edea
GF026765	MIR4300HG	MZT1	1	chr11	82689811	chr13	72727613	8a978f44-b76b-4332-bcaa-8aa712313f26
GF026766	MAP3K13	ENSG00000285982	1	chr3	185474357	chr8	103430369	8a9993b0-f0c2-4d0f-9c4f-4b3463cb9f9b
GF026767	SEPTIN2	MT-ND3	1	chr2	241350147	chrM	10066	8a9ac1e5-48dc-4b4f-bc58-718dca87a870
GF026768	SENP3-EIF4A1	MT-CO2	1	chr17	7578630	chrM	7638	8a9b6813-9ef2-42d2-b6b8-56af8400f359
GF026769	CCT3	HSPA8	1	chr1	156308969	chr11	123057503	8a9e402a-ea9f-4f9d-92d9-a397aec1b8fb
GF026770	MRPL51	ENSG00000285920	1	chr12	6492152	chr15	41332882	cbbf86eb-d298-464f-83c5-5ed19e46e3ba
GF026771	MRPL51	ENSG00000285920	1	chr12	6493798	chr15	41381040	8a9ec208-61e2-4e08-bb21-4315d53d8b00
GF026772	ENSG00000267168	TMA7	1	chr17	76735157	chr3	48443880	8a9f1484-a110-4b18-ae52-8f65862d5a04
GF026773	MT-ATP8	RBBP7	1	chrM	8363	chrX	16853194	8a9f4dc5-9580-4e01-9da6-aa00e00d3bc0
GF026774	ENSG00000255339	TERF1	1	chr10	100523934	chr8	73047090	8aa00063-590f-46f7-b207-3f8e70481019
GF026775	ENSG00000250519	ARPC3	1	chr11	94188958	chr12	110450353	8aa15280-bca9-483d-85c1-895fbecf5ddd
GF026776	RSKR	COX7A2	1	chr17	28468283	chr6	75237962	8aa18668-ef5c-4764-b420-3b8e3f8beba2
GF026777	IDNK	MT-ND1	1	chr9	83623153	chrM	3327	8aab433b-036e-42e0-86c5-f7066565078e
GF026778	GAPDH	PHF2	1	chr12	6534518	chr9	93678873	8aac9411-438f-4ece-a375-db5df808e95e
GF026779	ZCCHC2	DUSP4	1	chr18	62539678	chr8	29349845	8aae5cd4-6092-406f-822f-4dd4e3e12625
GF026780	GANAB	EMC8	1	chr11	62646605	chr16	85778930	8aae86c2-25e0-4a1d-b5aa-18048c02522b
GF026781	GAPDH	PAF1	1	chr12	6537128	chr19	39386262	8aae8a97-bf35-47f9-ae38-7fb528fa536c
GF026782	HNRNPM	RPS27A	1	chr19	8489113	chr2	55232687	8ab22a3e-4e20-4c19-a3ad-9a3743164319
GF026783	ENSG00000289901	MT-RNR2	1	chr13	109424277	chrM	1962	8ab33ddb-5a63-4e51-a9f7-fe2952fe7f89
GF026784	DERL2	RPL23	1	chr17	5484512	chr17	38852124	8ab390a1-caee-4502-9cb0-619b9f3be630
GF026785	TXNRD1	SRSF7	1	chr12	104265273	chr2	38744892	8ab61aba-47a6-44e4-8b1b-bb6888a089b1
GF026786	H1-0	HNRNPK	1	chr22	37807269	chr9	83969111	8ab87aa3-19b9-4c89-bf8a-54fb89be8787
GF026787	RAD1	MT-ATP6	1	chr5	34915708	chrM	8836	8ab8da2f-0e71-4589-a789-5dffaac43476
GF026788	SSRP1	NOP56	1	chr11	57330927	chr20	2653377	8ab8e9b4-4e99-403e-8689-e0643348fd57
GF026789	RPS3	RPL27	1	chr11	75399520	chr17	42998433	8abcb1f0-8fd8-414d-b310-52d461a43cc6
GF026790	RPS24	SEC61A1	1	chr10	78035359	chr3	128069624	8abcc1bd-6e6c-4b1b-a11c-a8ea51ebf79e
GF026791	MT-ND2	MT-ND4L	4	chrM	5287	chrM	11635	fa98fad6-feb2-47eb-a830-ec0df42882e5
GF026792	HSP90AA1	THOC7	1	chr14	102081073	chr3	63863853	8abeeb66-63c5-4f57-baa6-09ef100035e0
GF026793	MIR1244-3	MTHFD2	1	chr12	9239569	chr2	74205712	8abf8607-55f8-430f-9e40-6dc0353976ea
GF026794	UTP11	BCL7A	1	chr1	38012800	chr12	122022092	8ac096fc-932e-45bd-bb2b-f0ff7f974a91
GF026795	ASCC1	CEP43	1	chr10	72216870	chr6	167018648	8ac244e2-d03b-4fb9-a132-5f99c0f3cc0c
GF026796	TMEM123	ACTB	1	chr11	102452758	chr7	5527170	8ac6370a-e6c9-463a-a2b2-68820d8a5666
GF026797	COX5A	TK1	4	chr15	74920297	chr17	78174091	8ac7b51f-10fe-437f-97e9-41a776d9c6fa
GF026801	ATF4P4	ATF4	1	chr11	113790217	chr22	39520643	8ac7deca-bb3b-4b54-ac5c-63896cf8a456
GF026802	NUP160	MSH5-SAPCD1	1	chr11	47789326	chr6	31757955	8ac90606-2677-43d9-ba48-b812f31013a1
GF026803	H2AZ1	RAC1	1	chr4	99948087	chr7	6403483	8ac936a3-c89a-4237-977c-3dcbe0288913
GF026804	IQGAP1	MT-RNR2	3	chr15	90500917	chrM	1828	d77fbcc1-1b3d-406f-a07e-9b2214aaface
GF026805	P2RX4	MCM7	1	chr12	121233036	chr7	100092999	8acb57e1-eb57-44fe-a773-78b0cd72e439
GF026806	SYNGR2	ACTG1	1	chr17	78168642	chr17	81512797	8acc70e5-9e6c-479f-b032-7bc99a041ccc
GF026807	ENSG00000284762	ALDH7A1	1	chr5	77291699	chr5	126593386	8ad00f4f-2492-4507-b4bd-0d20f7f56552
GF026808	PPP5C	RMDN1	1	chr19	46347086	chr8	86472352	8ad240ff-b0bc-46e6-820d-fe067b471e55
GF026809	CALM1	PPP5C	1	chr14	90397028	chr19	46347086	8ad240ff-b0bc-46e6-820d-fe067b471e55
GF026810	CALM1	RMDN1	1	chr14	90397028	chr8	86508672	8ad240ff-b0bc-46e6-820d-fe067b471e55
GF026811	HIF1AN	MT-ATP8	1	chr10	100553695	chrM	8377	8ad7606b-0407-4a0b-9260-1323cd97568b
GF026812	RPL11	RPL10	1	chr1	23696414	chrX	154400910	8ade5fc8-1247-4b8a-8e0a-488587319044
GF026813	PRIM2	DCTN3	1	chr6	57646068	chr9	34620489	8adebf6a-d89a-4029-8afb-e59306121ce3
GF026814	PSMD14	RPS6	1	chr2	161308433	chr9	19379619	8adf8273-57ae-4b14-b716-33db1a1e88be
GF026815	ENSG00000263809	ANXA1	1	chr17	8382261	chr9	73166156	8ae16cd8-d4db-45f9-83ea-a74ca8bb3d51
GF026816	ENSG00000230021	MT-CO2	2	chr1	633130	chrM	8040	c183b34e-9cfc-4f1a-9c15-57dc9c2aab02
GF026817	WDR3	ENSG00000258344	1	chr1	117929741	chr12	54284878	8ae34da6-278c-4f5c-882a-9a0488553c88
GF026818	MKX	MT1E	1	chr10	27672891	chr16	56627033	8ae392ac-f8e3-492c-bc8b-186aab6b2ede
GF026819	NME1-NME2	HOOK2	1	chr17	51171635	chr19	12763116	8ae3fa7e-873e-4bc0-89e2-0263650a3429
GF026820	ENSG00000285641	RPL8	4	chr1	153981655	chr8	144791332	8ae4136f-46f1-46ae-a7af-a4cbccc1305c
GF026821	GLRX2	SRSF3P4	1	chr1	193105278	chr2	106253541	8ae421f5-579a-4b37-8f42-9fed5b5cbcfe
GF026822	RCC1	CRABP2	1	chr1	28538983	chr1	156705582	8ae6c1ea-d831-42f7-b8e6-3006878d3848
GF026823	TAGLN2	MUC20-OT1	1	chr1	159918113	chr3	195667813	8ae7b3e3-1c77-4c10-a1a8-f73ea451e578
GF026824	EEF1G	MT-CO3	1	chr11	62559616	chrM	9712	8ae84230-5d85-4755-9bb5-b11be695d894
GF026825	GNG12-AS1	WLS	1	chr1	68155159	chr1	68232518	8aeaface-c875-484f-ab26-5a67d83a29bd
GF026826	WIPF2	MT-RNR2	3	chr17	40281611	chrM	2239	8aec18bf-6694-48d5-b81c-5d45060f761f,8aec18bf-6694-48d5-b81c-5d45060f761f
GF026827	RNF11	MT-ATP6	1	chr1	51266189	chrM	8555	8aec55ef-c706-4afc-96fa-62ca294f553f
GF026828	BLOC1S6	CASP2	1	chr15	45609582	chr7	143306540	8af1e31e-0b98-42a8-87de-b16986d60997
GF026829	ZNF121	CSNK2B	2	chr19	9561917	chr6	31667882	8af1fd93-1add-4254-988f-9ba80fb77ba3
GF026831	EIF1	RBM24	2	chr17	41691645	chr6	17293024	8af20717-457a-4ca1-bf9f-0c7497496607
GF026832	VDAC2	ENSG00000261147	2	chr10	75210780	chr15	90271225	8af40884-2b31-4d9c-a499-3286890172e1
GF026833	RUFY3	MT-RNR2	2	chr4	70808510	chrM	3233	8af4cf50-1636-43d9-b7db-dad2d3f25c51
GF026834	RPL24	RPS3A	1	chr3	101686716	chr4	151104617	8af5d7ce-1e00-4f25-a6b7-eaf5e554dc46
GF026835	ISG15	NPM1	1	chr1	1014539	chr5	171410881	8af63315-cdd7-4a9d-ac1e-d619ad7b5c9f
GF026836	ATP5MC3	MT-CO1	1	chr2	175179248	chrM	6282	8af6caad-2b36-4820-97ce-e6c5db1433fa
GF026837	YBX1	PGAM1	1	chr1	42683155	chr10	97433410	8af7e5e4-84cf-41d2-b3d6-a213e76f4ddb
GF026838	ST3GAL6	SLC25A4	1	chr3	98796726	chr4	185145780	8afa234c-57aa-40de-b5de-e4311ed9d4ed
GF026839	LAMTOR5-AS1	UBB	1	chr1	110407634	chr17	16382471	8afbe363-68be-4061-ae19-dd572d0e58f2
GF026840	ENSG00000259132	MT-ND2	1	chr14	22971405	chrM	4788	8afd9091-5e28-421a-854c-a702c70cd3a2
GF026841	ARPP19	NPLOC4	1	chr15	52551404	chr17	81637070	8afdd616-bfa4-4499-a111-6de69f770174
GF026842	EEF1G	ENSG00000290318	1	chr11	62571837	chr3	49368471	8b00b215-1910-4763-a8a1-703f518a86bb
GF026843	TTC19	ZC3H6	1	chr17	16029127	chr2	112300010	8b017aa3-8f3e-4a90-af04-f0a083035be7
GF026844	RPL37A	HLA-B	1	chr2	216499309	chr6	31354134	8b025ffa-b1df-42a9-b33f-63f46fd3a8ae
GF026845	MRPS22	UTP23	1	chr3	139344016	chr8	116846419	8b03d06d-c13d-4e2c-a25d-bbe5d7be4031
GF026846	UNC119B	TPT1	1	chr12	120723506	chr13	45340174	8b0b050a-c176-464a-b3dd-a4499941642d
GF026847	TUBA1C	MT-CYB	1	chr12	49265081	chrM	14751	8b0b8ba8-4eaa-4fd7-b991-7923ce16b562
GF026848	CEP295	TAF1D	2	chr11	93730448	chr11	93734658	f3588087-fc4b-4be3-acde-753772725310,e2129ea0-5778-4da0-ac3b-0301e835918e
GF026849	CEP295	TAF1D	2	chr11	93730378	chr11	93741492	a1359d9f-d2bb-4201-b8dc-403dad0bff59,8b0e077f-355e-4a94-81a1-0e8d32096746
GF026850	HSP90AA1	DUSP11	1	chr14	102084958	chr2	73766550	8b0e09ee-c8bd-45a7-a1be-08e27c04ff92
GF026851	RAB30-DT	MT-ND6	1	chr11	83072657	chrM	14341	8b1011f4-5d2b-4f08-bceb-bcb827d10bbc
GF026852	HSPD1	SOD1	1	chr2	197503436	chr21	31659689	8b111671-3db0-424f-944d-2c4c8904207f
GF026853	MIR4300HG	RPS2	1	chr11	82689534	chr16	1962873	8b1164d9-5d7f-4162-af83-6ecedca5b08b
GF026854	CCT3	PKM	2	chr1	156308968	chr15	72199031	8b12a70e-7ddd-4ace-bb29-5ed2725baf69
GF026856	TFB1M	MT-ATP6	1	chr6	155314463	chrM	8924	8b12f035-34ed-41ad-899c-4b14899c5744
GF026857	MIR4300HG	ENSG00000275895	1	chr11	82689539	chr21	6499195	8b1687e3-a07f-4048-b8c3-f7ff069355d4
GF026858	KDSR	ATIC	2	chr18	63328558	chr2	215312046	8b1c5977-d4db-4efb-a32c-82a5d5a1e272
GF026859	C1QBP	PHF12	1	chr17	5433088	chr17	28951523	8b1d4d5f-2060-41ab-afd1-51254d046754
GF026860	DLG1	MT-ND6	1	chr3	197043461	chrM	14421	8b250bb6-ada6-42c4-932f-770b8615c3f3
GF026861	MALAT1	TPM2	1	chr11	65499712	chr9	35685063	8b26abdf-4812-4e27-a3dc-9d8668bb9c2e
GF026862	P4HB	MT-ATP6	1	chr17	81844091	chrM	8642	8b28ca2e-5355-4ae2-a786-ad5cfc85598f
GF026863	CALR	MT-ATP6	1	chr19	12938635	chrM	8813	8b28ddbe-fdbe-4f88-999e-8a78b3a7d310
GF026864	RPL14	PALLD	2	chr3	40462224	chr4	168926504	8b29f119-d6cb-4273-9b10-15345e2aac7e
GF026865	ARID4B	UQCR10	1	chr1	235328183	chr22	29769943	8b2b64e4-0bcb-4568-a1fa-316b05365bc1
GF026866	ECI1	PCNP	1	chr16	2239916	chr3	101576401	8b2c23f6-7d9f-4141-8cb3-21deeb8edc3a
GF026869	RPS3	PKM	2	chr11	75404017	chr15	72231189	8b2e5505-43e0-462b-bf34-ec5e9be73a15
GF026867	RPS3	PKM	1	chr11	75399518	chr15	72199031	fc5c0a8c-15f5-40cc-92b7-c19953a2c0c1
GF026868	RPS3	PKM	1	chr11	75399520	chr15	72208892	cd17d89d-65bf-4585-b049-224ebb41bc08
GF026870	ATP5F1B	MT-RNR2	3	chr12	56638177	chrM	1827	a4a68851-18cc-4b86-93ce-a8ccef9ad2f4,8b304539-5b72-4b0e-b479-6036173978ba
GF026871	ATP5F1B	MT-RNR2	1	chr12	56643869	chrM	1794	a4a68851-18cc-4b86-93ce-a8ccef9ad2f4
GF026872	ATP5F1B	MT-RNR2	1	chr12	56645983	chrM	1827	8b304539-5b72-4b0e-b479-6036173978ba
GF026873	RTRAF	PIN4	1	chr14	52004690	chrX	72277217	8b327c73-4380-4855-bb4b-405c6f7557e7
GF026874	TPI1	HIRIP3	1	chr12	6867562	chr16	29996061	8b345808-58aa-430f-94c2-5ec6ae4488aa
GF026875	ZFAS1	TMED4	1	chr20	49279208	chr7	44578893	8b355c8d-7505-4f4f-9e59-51885f876282
GF026876	GAPDH	SPTAN1	1	chr12	6537645	chr9	128632240	8b38bdda-7bc1-4229-a349-75c8906d6f8e
GF026877	RBMS2	SURF1	1	chr12	56596641	chr9	133352475	8b39e2bb-29aa-424c-8cb1-ea434a2aac16
GF026878	ENSG00000249319	MT-ND2	1	chr7	66095293	chrM	5246	8b3aa06a-0c04-495c-b041-44dcd2f3d0dc
GF026879	ATP5F1C	PLCD3	1	chr10	7807799	chr17	45111685	8b3b246b-5f1d-4daf-96b5-af6e93cdf857
GF026880	HSP90AB1	TMEM60	1	chr6	44252153	chr7	77794948	8b3ef4a2-c717-4ae3-8f56-9dccc2549b12
GF026881	RPS27L	MT-ATP6	2	chr15	63157441	chrM	8817	e20ab4d2-14d8-4901-8b68-c07c2563a1f5
GF026882	TIMM13	MT-ND6	1	chr19	2427537	chrM	14427	8b4302cb-7818-4c6f-b535-02376b68edc3
GF026883	G3BP2	DNAJA1	1	chr4	75656924	chr9	33034228	8b43dff5-5379-4084-af4d-d656c1662877
GF026884	DCTN5	MT-RNR2	1	chr16	23672261	chrM	1690	8b46e90c-d610-44b9-a7e9-5f2646168c0e
GF026885	FAM98B	MT-ATP6	2	chr15	38484635	chrM	8620	adb0bc5a-6703-4be9-a5c6-7b5ef1361db0
GF026886	DNAJA2	TRAM1	1	chr16	46955364	chr8	70594504	8b488e14-2357-4be5-892a-bd629e84001e
GF026887	LDHA	TRABD	1	chr11	18407846	chr22	50190612	8b4a0ef4-f8ff-473f-9977-9475ba5963e7
GF026888	RPL10A	PPIA	2	chr6	35470763	chr7	44796688	e2c3b4d5-8ea7-402b-b12e-72bd6529a870
GF026889	UBC	ACO1	2	chr12	124912391	chr9	32384644	8b4b26b4-5ba7-46cd-b14a-480247286cb9
GF026890	RPL36	NSFL1C	2	chr19	5690543	chr20	1466818	8b4c9bea-86c7-441d-b923-dc7294f41064
GF026891	TAF13	MT-RNR2	1	chr1	109075065	chrM	2395	8b4e5551-841d-46b9-9622-b2aa27e99df4
GF026892	RPL3	ZNG1A	1	chr22	39318592	chr9	179035	8b50513d-ed3b-4e88-a02e-04d07a696b8a
GF026893	DIS3	ENSG00000230612	1	chr13	72778352	chr5	132719234	8b5052a0-7226-48e8-9782-4ad273298c79
GF026894	SELENOT	PTGS1	2	chr3	150603323	chr9	122394648	8b506a8e-acf8-4cbe-b52f-2db1bfc5c663
GF026895	DDX11	GNAS	1	chr12	31074093	chr20	58895609	8b514395-d377-4836-8410-6d128676667b
GF026896	PMS1	RPL3	1	chr2	189784537	chr22	39319622	8b515cdb-1da7-444f-9321-3ca510f6a487
GF026897	RAP1B	ELAC2	1	chr12	68610949	chr17	12992932	8b522dd0-7259-43ee-8ac4-e230e6a76d44
GF026898	LYPLA2	CFAP119	1	chr1	23795537	chr16	30760075	8b54a4e9-718d-46be-b0d1-0250e5fc3b92
GF026899	RPL27	LAPTM4B	1	chr17	43002958	chr8	97852601	8b54fd27-58b1-49ca-b9b5-282b92759111
GF026900	ADAP1	AP1S1	1	chr7	897904	chr7	101154475	8b5c07c9-9ca1-4773-801d-899f1b593527
GF026901	HSP90AB1	EIF3H	1	chr6	44250333	chr8	116755817	d3c113d9-5899-4b9d-b412-bd4fac4c3ab9
GF026902	HSP90AB1	EIF3H	1	chr6	44253876	chr8	116755819	8b5d9e5d-0454-4704-a3fd-91dfcb1d1831
GF026903	PGD	PALS1	1	chr1	10419802	chr14	67241389	8b697e84-e50b-4380-8e7f-40e131082d40
GF026904	NBPF8	NBPF10	1	chr1	120462835	chr1	146109017	8b6f2aa4-3f8f-4cae-9edf-41a9ef585176
GF026905	ENO1	RPL13	1	chr1	8878691	chr16	89563065	8b6f9198-26a4-4cd1-a26d-135f7134a4d4
GF026906	TMEM138	OXA1L-DT	1	chr11	61368596	chr14	22766147	8b702938-487b-437d-93e7-0751ff4e0bd5
GF026907	PA2G4	PSMC1	1	chr12	56104567	chr14	90272622	8b71f73a-1ee8-48e2-b09f-fd98474f4ce8
GF026908	ADK	NME1	1	chr10	74166081	chr17	51153615	8b72b870-881f-41f9-bb16-56287ec0174a
GF026909	ENSG00000285635	MT-ATP6	1	chr3	98585617	chrM	8364	8b762314-77ad-4940-9297-c03558aaf9f8
GF026910	HSPD1	XRCC2	2	chr2	197500379	chr7	152648174	8b796334-d882-4717-82af-0d690358e48e
GF026911	UTP11	GLO1	2	chr1	38019355	chr6	38703105	8b797aee-89fd-428e-b9a1-2c1b7e1311c6
GF026913	CFL1	TM7SF3	1	chr11	65854831	chr12	26973647	8b7d698a-89d8-4035-863d-680d744d6f11
GF026914	ENSG00000280441	ASNS	1	chr21	8398632	chr7	97859273	8b823dd5-1136-4ab5-b2f4-fef659f103e8
GF026915	MIR3681HG	AKAP12	1	chr2	12152285	chr6	151356520	8b8265ed-26f1-40fc-9a3f-f118dc509b28
GF026916	ENSG00000289293	MED13	1	chr17	62065839	chr17	62065875	8b846a19-1dbe-42f9-9773-f03f5dda7266
GF026917	B4GALT6	LINC02067	1	chr18	31623357	chr3	161429605	8b85c024-1ee1-45d6-b5b3-56d539eef0b0
GF026918	MARCHF5	PKM	1	chr10	92291348	chr15	72231188	8b85e52d-0841-43a2-bccc-ebc95d30c762
GF026919	DLGAP2	MT-ND6	1	chr8	992974	chrM	14337	8b867b58-1b14-4736-b970-2c417e248c11
GF026920	GRPEL1	ENSG00000242588	1	chr4	7060844	chr7	128651606	8b8bf1ac-4cab-4951-82a6-f1f5d4216896
GF026921	RPS11	MT-ND6	1	chr19	49497517	chrM	14564	8b8db27f-b918-4c66-a826-564e3a5caf3d
GF026922	RBM8A	CASP7	1	chr1	145927445	chr10	113721762	8b93797a-0e98-46d3-9b58-a78f95a60180
GF026923	MED24	RAB5A	1	chr17	40053383	chr3	19984414	8b93f690-819e-4c46-b32b-f490a758a62b
GF026924	CD9	MT-ATP8	1	chr12	6238032	chrM	8404	8b94aedd-78a6-4c07-b817-0d27d5432c83
GF026925	STX3	MT-ATP8	1	chr11	59781380	chrM	8393	8b95eac7-bd4b-4f1e-a20d-bd573126612a
GF026926	UCP2	ANKDD1A	1	chr11	73974950	chr15	64953649	8b969687-1adf-49da-a3e0-c1ccdc976af1
GF026927	MT-CYB	CSAG3	1	chrM	15657	chrX	152755156	8b98badd-801a-42d6-ba62-a1d1422610a4
GF026928	TRABD2A	TAF2	1	chr2	84905655	chr8	119832829	8b998249-09b8-4568-9e8d-9aa105134fec
GF026929	PCBP2	YWHAE	1	chr12	53480249	chr17	1400211	8b99eb97-d086-4861-a63d-47d0153bc505
GF026930	NME1-NME2	UBE2D2	1	chr17	51169935	chr5	139600369	8b9acd38-17f7-461e-9219-5e650399c7f1
GF026931	COX16	MT-ATP8	1	chr14	70359670	chrM	8475	8b9b3ccb-0891-4aad-8058-61c56e33d3ff
GF026932	PRPF31	MT-CO1	1	chr19	54118268	chrM	6520	8b9dd74b-ca6f-4900-8ebe-977042dffe7e
GF026933	B3GALT4	WDR46	2	chr6	33279549	chr6	33289200	b9ede99e-9a41-482e-8018-21cfa18cbfb4,b42a4188-45af-4a0a-a736-3802118e2007
