ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF04282	PKD2L2	ETF1	1	chr5	137915473	chr5	138509878	SRR12048357.3433259
GF04283	MYL6	EEF1B2	1	chr12	56158354	chr2	206159904	SRR12048357.3433493
GF04284	NKIRAS1	MT-ND2	1	chr3	23919787	chrM	4815	SRR12048357.343356
GF04285	PRRC2C	TSPAN9	1	chr1	171485540	chr12	3211940	SRR12048357.3433878
GF04286	ANP32E	EIF5B	1	chr1	150218420	chr2	99361197	SRR12048357.3433957
GF04287	BLTP3B	ENSG00000290318	1	chr12	100084415	chr3	49404433	SRR12048357.3434320
GF04288	H4C15	ENSG00000290318	1	chr1	149855246	chr3	49404433	SRR12048357.3434320
GF04289	HNRNPDL	RAPGEF2	1	chr4	82424905	chr4	159340636	SRR12048357.3434458
GF04290	ETNK1	PPIG	1	chr12	22690663	chr2	169636457	SRR12048357.3435431
GF04291	TUBA1B	MROH1	1	chr12	49129721	chr8	144163857	SRR12048357.3435442
GF04292	S100A10	PSPHP1	1	chr1	151993801	chr7	55773179	SRR12048357.3436313
GF04293	ENSA	MBNL1	1	chr1	150611539	chr3	152297842	SRR12048357.3436641
GF04294	OGA	SVIP	1	chr10	101788453	chr11	22819687	SRR12048357.3436757
GF04295	NRDC	MT-RNR1	1	chr1	51878744	chrM	953	SRR12048357.3438048
GF04296	YPEL2	ATRX	1	chr17	59401728	chrX	77683981	SRR12048357.3438307
GF04297	AKNAD1	ALG11	1	chr1	108930540	chr13	52034688	SRR12048357.3438397
GF04298	PKN2	C4orf45	1	chr1	88728939	chr4	159014368	SRR12048357.3439579
GF04299	ENSG00000275202	SRSF6	1	chr13	48976352	chr20	43463604	SRR12048357.3441229
GF04300	ZFAND3	ENSG00000290832	1	chr6	38065067	chr7	72980267	SRR12048357.3443477
GF04301	ARRB1	SOS2	1	chr11	75261192	chr14	50189128	SRR12048357.344670
GF04302	RPS13	MTG2	1	chr11	17077656	chr20	62188788	SRR12048357.3446744
GF04303	ABCC1	VMP1	1	chr16	16117841	chr17	59839047	SRR12048357.3448294
GF04304	DCAF6	SOD2	1	chr1	168023983	chr6	159740805	SRR12048357.345522
GF04305	RPS3	ACSL4	1	chr11	75399521	chrX	109733251	SRR12048357.345537
GF04306	JMJD1C	POLR2J3	1	chr10	63201754	chr7	102551871	SRR12048357.3457206
GF04307	MTMR6	PBX3	1	chr13	25261300	chr9	125804980	SRR12048357.345770
GF04308	RPS13	RPS2	1	chr11	17075534	chr16	1962558	SRR12048357.3458741
GF04309	IFT122	RAPGEF6	1	chr3	129516563	chr5	131521876	SRR12048357.346011
GF04310	TFB2M	RPL10	1	chr1	246561672	chrX	154400719	SRR12048357.3462402
GF04311	SPTLC2	EP300	1	chr14	77512912	chr22	41097768	SRR12048357.3463963
GF04312	POLR2G	SEPTIN6	1	chr11	62761559	chrX	119618000	SRR12048357.3464213
GF04313	PCNX2	NPM1	1	chr1	233288993	chr5	171387852	SRR12048357.3464738
GF04314	PLEKHA7	UBC	1	chr11	16975042	chr12	124914645	SRR12048357.3464827
GF04315	PSMB2	AP1B1	1	chr1	35641505	chr22	29327905	SRR12048357.3464946
GF04316	EPS8	MT-RNR2	1	chr12	15620482	chrM	2216	SRR12048357.3465097
GF04317	YWHAE	ENSG00000197332	1	chr17	1400173	chr19	11667092	SRR12048357.3465260
GF04318	ANKHD1	ENSG00000291336	2	chr5	140469933	chr6	26128131	SRR12048357.3465687
GF04319	ADGRE5	RBMX	1	chr19	14392776	chrX	136878649	SRR12048357.3466292
GF04320	SMAP2	MFSD14CP	1	chr1	40405227	chr9	96963622	SRR12048357.3467134
GF04321	SNX3	CNOT7	1	chr6	108261034	chr8	17246841	SRR12048357.3468260
GF04322	MICU1	CUL3	1	chr10	72530055	chr2	224516030	SRR12048357.3471082
GF04323	MAT2A	ENSG00000291336	1	chr2	85545276	chr6	26159261	SRR12048357.347177
GF04324	TAGLN2	ARRDC3	1	chr1	159918303	chr5	91369625	SRR12048357.3471873
GF04325	ACTB	MTPN	1	chr7	5530596	chr7	135977313	SRR12048357.3472644
GF04326	GNAS	EIF4E	1	chr20	58895377	chr4	98880839	SRR12048357.347313
GF04327	ENSG00000289744	RPS15A	1	chr10	103918172	chr16	18789118	SRR12048357.347393
GF04328	ENSG00000271793	TSC22D3	1	chr6	85678729	chrX	107716958	SRR12048357.347534
GF04329	ENSG00000285565	ENSG00000243004	1	chr6	31836209	chr7	20002724	SRR12048357.3475992
GF04330	DDX6	ENSG00000292256	1	chr11	118791173	chr5	140711285	SRR12048357.3477644
GF04331	PTEN	ENSG00000284934	1	chr10	87878059	chr12	122213042	SRR12048357.3477729
GF04332	RPL7P9	RC3H1	1	chr1	96679640	chr1	174017809	SRR12048357.3478237
GF04333	ZXDC	PON2	1	chr3	126459331	chr7	95413009	SRR12048357.3479323
GF04334	CALM1	REST	1	chr14	90397232	chr4	56910628	SRR12048357.3480941
GF04335	SET	MT-ND4	1	chr9	128695199	chrM	11754	SRR12048357.3481082
GF04336	PSMD8	SERPINB6	1	chr19	38374768	chr6	2971641	SRR12048357.3481106
GF04337	IL15RA	RPS15A	1	chr10	5977523	chr16	18789118	SRR12048357.3482735
GF04338	TAFA2	ENSG00000254186	1	chr12	61976720	chr5	163381691	SRR12048357.3483820
GF04339	OLMALINC	KDM2A	1	chr10	100374756	chr11	67133011	SRR12048357.3484740
GF04340	EIF5AL1	ENSG00000235819	1	chr10	79513772	chr9	86423127	SRR12048357.3486120
GF04341	RPL7P9	TPT1	1	chr1	96679630	chr13	45341165	SRR12048357.3486453
GF04342	ENSG00000258790	PRPF40A	1	chr14	35292422	chr2	152717432	SRR12048357.3486520
GF04343	ENSG00000267318	STRADA	1	chr17	59964737	chr17	63700121	SRR12048357.3487385
GF04344	ENSG00000258740	MYL12A	1	chr14	75259455	chr18	3247870	SRR12048357.3490039
GF04345	LINC02256	ENSG00000259564	1	chr15	32577528	chr15	61877979	SRR12048357.3491119
GF04346	COMMD3-BMI1	EIF4G2	1	chr10	22326428	chr11	10808703	SRR12048357.349409
GF04347	PRRC2C	ZNF407	1	chr1	171518844	chr18	74691914	SRR12048357.3494108
GF04348	LARS1	MT-RNR2	1	chr5	146182616	chrM	1682	SRR12048357.3495204
GF04349	PTK2B	FNBP1	1	chr8	27447807	chr9	129911942	SRR12048357.3496172
GF04350	YWHAE	RACK1	1	chr17	1400186	chr5	181243901	SRR12048357.3498797
GF04351	LILRA2	MIGA2	1	chr19	54572987	chr9	129036657	SRR12048357.3498906
GF04352	RAP1A	CD47	1	chr1	111619776	chr3	108044430	SRR12048357.3499568
GF04353	ENSG00000289341	STAG3L5P-PVRIG2P-PILRB	1	chr1	225999618	chr7	100359453	SRR12048357.3499691
GF04354	MAPRE1	TMEM71	1	chr20	32846686	chr8	132759462	SRR12048357.3499712
GF04355	PDE1B	C6orf62	1	chr12	54550330	chr6	24704912	SRR12048357.3501826
GF04356	RPL21P16	ENSG00000279086	1	chr10	120355222	chr7	116210539	SRR12048357.3501984
GF04357	WARS1	KLHL15	1	chr14	100365144	chrX	23995127	SRR12048357.3502618
GF04358	ENSG00000291336	TCEAL1	1	chr6	26134527	chrX	103630952	SRR12048357.3503050
GF04359	PARG	RNF149	1	chr10	49949984	chr2	101271419	SRR12048357.3503459
GF04360	ABHD15-AS1	SSH2	1	chr17	29688034	chr17	29734053	SRR12048357.350368
GF04361	PIK3C2A	RNF4	1	chr11	17129640	chr4	2509141	SRR12048357.3504148
GF04362	PNN	BNIP3L	1	chr14	39175253	chr8	26383066	SRR12048357.3507006
GF04363	ARL4A	RPS6	1	chr7	12687918	chr9	19380236	SRR12048357.350714
GF04364	CRK	HERPUD2	1	chr17	1423469	chr7	35633076	SRR12048357.3508912
GF04365	CLEC4OP	USP39	1	chr19	15863885	chr2	85631764	SRR12048357.351095
GF04366	GAPDH	KANSL3	1	chr12	6534517	chr2	96615665	SRR12048357.3511292
GF04367	VAPA	ENSG00000280441	1	chr18	9914012	chr21	8437132	SRR12048357.351136
GF04368	ZNF600	HSP90AB1	1	chr19	52781056	chr6	44247099	SRR12048357.351196
GF04369	ZNG1B	ZBTB20	1	chr2	113437821	chr3	114881718	SRR12048357.3512068
GF04370	PBX1	ARID4B	1	chr1	164677252	chr1	235173109	SRR12048357.351246
GF04371	KIF5B	SERPINB9	1	chr10	32018826	chr6	2888810	SRR12048357.3514588
GF04372	RAB11B	RPS6	1	chr19	8390393	chr9	19380227	SRR12048357.3516566
GF04373	GDI2	HLA-DRA	1	chr10	5813425	chr6	32445034	SRR12048357.351720
GF04374	SNRPN	RAD23B	1	chr15	24963346	chr9	107316211	SRR12048357.3518289
GF04375	CLEC2D	DLG1	1	chr12	9694108	chr3	197288248	SRR12048357.3518452
GF04376	COX5B	CSNK2B	1	chr2	97648177	chr6	31666113	SRR12048357.3518751
GF04377	RPS24	ARID2	1	chr10	78033862	chr12	45731424	SRR12048357.3518770
GF04378	ARID2	SEPTIN6	1	chr12	45739808	chrX	119647696	SRR12048357.351878
GF04379	ENSG00000273217	TTC1	1	chr5	131642125	chr5	160009136	SRR12048357.3519466
GF04380	RPL13A	CHCHD3	1	chr19	49487620	chr7	133035933	SRR12048357.3520148
GF04381	ATAD2B	FAM228B	1	chr2	23883872	chr2	24088468	SRR12048357.3520514
GF04382	CELF2	CALR	1	chr10	11189491	chr19	12944488	SRR12048357.3520920
GF04383	MLEC	VMP1	1	chr12	120687154	chr17	59838284	SRR12048357.3521047
GF04384	FNDC3A	ENSG00000223598	1	chr13	48995314	chr6	151226024	SRR12048357.3521452
GF04385	FTH1	SEPTIN7	1	chr11	61964564	chr7	35905294	SRR12048357.3521720
GF04386	RPL23	MPO	1	chr17	38853728	chr17	58270049	SRR12048357.352224
GF04387	RNF220	LAMTOR5-AS1	1	chr1	44490397	chr1	110384523	SRR12048357.3522473
GF04388	HS3ST4	RPL34	1	chr16	26031704	chr4	108621950	SRR12048357.3523115
GF04389	ENSG00000269967	PLEKHA7	1	chr1	31919482	chr11	16975041	SRR12048357.352368
GF04390	AUP1	LEPROTL1	1	chr2	74527288	chr8	30117611	SRR12048357.3524435
GF04391	ENSG00000289694	ZBTB46	1	chr1	22071233	chr20	63758963	SRR12048357.352445
GF04392	PTPRC	WDR37	1	chr1	198665221	chr10	1062941	SRR12048357.3525117
GF04393	HELLS	EIF5-DT	1	chr10	94605172	chr14	103333093	SRR12048357.3525158
GF04394	EWSR1	RPL15P3	1	chr22	29300510	chr6	12514084	SRR12048357.3525288
GF04395	SH3BGRL3	ATF6	1	chr1	26280076	chr1	161766369	SRR12048357.3527119
GF04396	YWHAB	SHARPIN	1	chr20	44908344	chr8	144104496	SRR12048357.3527207
GF04397	B2M	ENSG00000236449	1	chr15	44718140	chr2	174719805	SRR12048357.352965
GF04398	IST1	TMEM184C	1	chr16	71898251	chr4	147661267	SRR12048357.3529738
GF04399	ELK4	MT-ND4	1	chr1	205620026	chrM	12024	SRR12048357.3529993
GF04400	SINHCAF	DENND5B	1	chr12	31314571	chr12	31394606	SRR12048357.3530418
GF04401	SLC38A2	ANKRD28	1	chr12	46372770	chr3	15796645	SRR12048357.3530500
GF04402	LSM3	ENSG00000290315	1	chr3	14184475	chr3	49085308	SRR12048357.353092
GF04403	ENSA	IQCG	1	chr1	150620189	chr3	197950203	SRR12048357.3532763
GF04404	MEF2A	H2BC4	1	chr15	99612252	chr6	26120512	SRR12048357.3534692
GF04405	ELF1	SMAD2	1	chr13	41028989	chr18	47866121	SRR12048357.3535967
GF04406	CCDC200	SRPRB	1	chr17	43241369	chr3	133803250	SRR12048357.3536069
GF04407	WDR43	ENSG00000242588	1	chr2	28949999	chr7	128633658	SRR12048357.3536293
GF04408	PTMA	RPS14	1	chr2	231708528	chr5	150449730	SRR12048357.525922
GF04409	PTMA	RPS14	1	chr2	231713276	chr5	150449734	SRR12048357.3539083
GF04410	UQCR10	SET	1	chr22	29769943	chr9	128696387	SRR12048357.353926
GF04411	SPATA7	RPS19	1	chr14	88385689	chr19	41860773	SRR12048357.3541991
GF04412	MYL6	NSUN2	1	chr12	56158354	chr5	6633010	SRR12048357.3542423
GF04413	AKAP13	MAML3	1	chr15	85613934	chr4	139994815	SRR12048357.3544645
GF04414	ARHGDIB	NPEPPSP1	1	chr12	14942029	chr17	38195749	SRR12048357.354481
GF04415	SMAP2	ARFGAP2	1	chr1	40380550	chr11	47170632	SRR12048357.3545600
GF04416	RPL31	MBOAT1	1	chr2	101002289	chr6	20100794	SRR12048357.3549948
GF04417	DRAM1	CCDC103	1	chr12	101899693	chr17	44899798	SRR12048357.354999
GF04418	ENSG00000272657	PTDSS1	1	chr21	34236843	chr8	96303592	SRR12048357.3550931
GF04419	CSGALNACT2	ELF1	1	chr10	43164413	chr13	40977231	SRR12048357.3550988
GF04420	TET2	LCP2	1	chr4	105165339	chr5	170284809	SRR12048357.3551418
GF04421	RO60	RPS14	1	chr1	193090563	chr5	150449719	SRR12048357.3552121
GF04422	GATAD2A	PAK2	1	chr19	19470335	chr3	196822407	SRR12048357.3554828
GF04423	TYW3	NUS1	1	chr1	74764253	chr6	117676537	SRR12048357.3555153
GF04424	ITSN2	SRSF6	1	chr2	24356012	chr20	43463604	SRR12048357.3555706
GF04425	PEBP1	NDUFA1	1	chr12	118145174	chrX	119871845	SRR12048357.3555773
GF04426	HACL1	MPC1	1	chr3	15569840	chr6	166382918	SRR12048357.355671
GF04427	RBM26	TCP1	1	chr13	79320769	chr6	159789642	SRR12048357.355705
GF04428	HIPK3	RPS2	1	chr11	33356746	chr16	1964489	SRR12048357.355706
GF04429	PGM2L1	LY75-CD302	1	chr11	74335045	chr2	159804290	SRR12048357.3557642
GF04430	ENSG00000239791	SAR1B	1	chr16	30578472	chr5	134632814	SRR12048357.3558183
GF04431	CAPZA1	GLUD1	1	chr1	112671615	chr10	87064044	SRR12048357.356026
GF04432	RSL1D1	DHX15	1	chr16	11839941	chr4	24584537	SRR12048357.3560461
GF04433	SUCO	TTC33	1	chr1	172572721	chr5	40725465	SRR12048357.356232
GF04434	ENSG00000288534	POLR1F	1	chr11	57741559	chr7	19709025	SRR12048357.3565114
GF04435	PTEN	RBM3	1	chr10	87878164	chrX	48577987	SRR12048357.3566552
GF04436	KDM1A	PANK3	1	chr1	23041721	chr5	168555537	SRR12048357.3569667
GF04437	ENSG00000289694	MYL12A	1	chr1	22091809	chr18	3247847	SRR12048357.3570472
GF04438	C18orf25	PNISR	1	chr18	46231576	chr6	99406167	SRR12048357.3570719
GF04439	SESN2	NF1	1	chr1	28263952	chr17	31198918	SRR12048357.3571649
GF04440	SNX6	CHMP1A	1	chr14	34630141	chr16	89657659	SRR12048357.3572117
GF04441	MYSM1	DNAJC7	1	chr1	58691052	chr17	41985145	SRR12048357.3574945
GF04442	NLRC3	SCAF4	1	chr16	3551296	chr21	31687770	SRR12048357.3575002
GF04443	NECAP2	ZBED6	1	chr1	16440723	chr1	203813088	SRR12048357.3576073
GF04444	EAF2	FAM162A	1	chr3	121844450	chr3	122384298	SRR12048357.357752
GF04445	TAOK3	MAP4K3	1	chr12	118220601	chr2	39345136	SRR12048357.3577704
GF04446	SH2B3	NUP214	1	chr12	111419391	chr9	131137592	SRR12048357.357821
GF04447	DCLRE1C	PRKCB	1	chr10	14908282	chr16	23916909	SRR12048357.3578827
GF04448	SRSF10	MCRIP1	1	chr1	23980380	chr17	81824551	SRR12048357.3579416
GF04449	SLC25A33	RPL39	1	chr1	9582320	chrX	119791626	SRR12048357.3579640
GF04450	STAT6	ST7	1	chr12	57103208	chr7	117083078	SRR12048357.358126
GF04451	MDK	MT-ND4	1	chr11	46382584	chrM	10803	SRR12048357.358164
GF04452	PLEKHA7	TSC22D1	1	chr11	16975024	chr13	44436847	SRR12048357.3582759
GF04453	MIER1	NDUFB6	1	chr1	66930264	chr9	32573127	SRR12048357.3583339
GF04454	IAH1	PJA2	1	chr2	9489325	chr5	109406056	SRR12048357.3583802
GF04455	PTEN	ZFR	1	chr10	87966909	chr5	32422803	SRR12048357.3584814
GF04456	CASS4	RBPJ	1	chr20	56412493	chr4	26384526	SRR12048357.3585688
GF04457	AK6	STXBP5	1	chr5	69364869	chr6	147222572	SRR12048357.3586807
GF04458	MPHOSPH9	ELMOD2	1	chr12	123212162	chr4	140550341	SRR12048357.3587162
GF04459	UBE2Q2P13	SRSF6	1	chr15	101737321	chr20	43461734	SRR12048357.3588182
GF04460	HNRNPA2B1	RBM41	1	chr7	26194536	chrX	107064207	SRR12048357.3588287
GF04461	ENSG00000289866	MEF2A	1	chr14	50668555	chr15	99691631	SRR12048357.3589204
GF04462	TRAPPC3	NACA	1	chr1	36140938	chr12	56725331	SRR12048357.358925
GF04463	PPP1R15B-AS1	GANC	1	chr1	204404386	chr15	42278710	SRR12048357.3589723
GF04464	FOS	MT-ND4L	1	chr14	75281743	chrM	10688	SRR12048357.358996
GF04465	PLSCR1	RPS18	1	chr3	146544549	chr6	33272087	SRR12048357.3590366
GF04466	CDC42SE2	RPS14	1	chr5	131394120	chr5	150447737	SRR12048357.3590784
GF04467	H3-3B	JSRP1	1	chr17	75779185	chr19	2269745	SRR12048357.3590987
GF04468	LYZ	HNRNPH1	1	chr12	69354233	chr5	179614801	SRR12048357.3591537
GF04469	MRPS6	HNRNPH1	1	chr21	34142963	chr5	179614236	SRR12048357.3591581
GF04470	SMYD3	PDCD4	1	chr1	246426613	chr10	110898430	SRR12048357.3592713
GF04471	CDC73	ENSG00000285733	1	chr1	193230481	chr6	169657767	SRR12048357.3593982
GF04472	AHCTF1	RPS12	1	chr1	246864080	chr6	132814573	SRR12048357.3594097
GF04473	EEF1B2	RPL10P9	1	chr2	206159889	chr5	168617074	SRR12048357.359576
GF04474	USP16	UBE2G2	1	chr21	29043932	chr21	44769439	SRR12048357.3596358
GF04475	TLK2	C2orf76	1	chr17	62546716	chr2	119356228	SRR12048357.3596994
GF04476	DHFR	RPL36A-HNRNPH2	1	chr5	80627578	chrX	101405789	SRR12048357.3598589
GF04477	NFKBIZ	NR6A1	1	chr3	101860331	chr9	124704992	SRR12048357.3598719
GF04478	N4BP2L2	UHRF2	1	chr13	32535619	chr9	6446463	SRR12048357.3601473
GF04479	H3C10	OOEP	1	chr6	27810056	chr6	73373311	SRR12048357.3601856
GF04480	MAP3K4	RAB14	1	chr6	161069315	chr9	121201829	SRR12048357.360357
GF04481	NUFIP2	ENSG00000291336	1	chr17	29289577	chr6	26127965	SRR12048357.3604310
GF04482	VPS37B	ZNRF2	1	chr12	122889898	chr7	30343917	SRR12048357.3606041
GF04483	RPS23	OOEP	1	chr5	82278346	chr6	73373209	SRR12048357.3607005
GF04484	MTFR1L	RPL35AP34	1	chr1	25832934	chr16	12881135	SRR12048357.3607102
GF04485	RPS3AP6	RPL6P27	1	chr15	59769207	chr18	6463026	SRR12048357.360718
GF04486	SNHG12	RPS16	1	chr1	28578556	chr19	39433210	SRR12048357.3607278
GF04487	RPL21P16	ATL3	1	chr10	120355222	chr11	63628219	SRR12048357.3609615
GF04488	MIR23AHG	EPB41L2	1	chr19	13834937	chr6	131052201	SRR12048357.3609838
GF04489	TMEM164	AMMECR1	1	chrX	110031438	chrX	110248187	SRR12048357.3610268
GF04490	CNPY3	RNF19A	1	chr6	42931948	chr8	100267984	SRR12048357.3611197
GF04491	SAMHD1	PPP1R16B	1	chr20	36938738	chr20	38809866	SRR12048357.3611735
GF04492	MACROD2	PSD3	1	chr20	14574728	chr8	18759966	SRR12048357.3611835
GF04493	NDUFA6	E2F3	1	chr22	42086119	chr6	20404272	SRR12048357.3612224
GF04494	SPECC1L	EEF1A1P5	1	chr22	24389521	chr9	133021176	SRR12048357.3612377
GF04495	RPL27A	DCUN1D5	1	chr11	8682793	chr11	103092170	SRR12048357.3613364
GF04496	CHFR	PHC3	1	chr12	132825680	chr3	170168484	SRR12048357.361347
GF04497	RBM25	ACSL4	1	chr14	73094372	chrX	109669399	SRR12048357.361352
GF04498	AIF1	THOC2	1	chr6	31616050	chrX	123600560	SRR12048357.3613911
GF04499	RPL10P9	MT-RNR2	1	chr5	168616768	chrM	1815	SRR12048357.3613962
GF04500	CNOT2	MYO9A	1	chr12	70261565	chr15	72016077	SRR12048357.3614257
GF04501	KDM4A	HMGB1	1	chr1	43672217	chr13	30458390	SRR12048357.3614775
GF04502	RNF220	ACADM	1	chr1	44493422	chr1	75744536	SRR12048357.3614966
GF04503	ZZZ3	ITPRIPL2	1	chr1	77668233	chr16	19120721	SRR12048357.3615006
GF04504	CDKN3	ENSG00000291336	1	chr14	54396991	chr6	26159267	SRR12048357.3615077
GF04505	SENP3-EIF4A1	ACAP2	1	chr17	7577643	chr3	195297190	SRR12048357.3615660
GF04506	ENSG00000236449	SERPINI2	1	chr2	174720852	chr3	167459083	SRR12048357.3615666
GF04507	LAMTOR2	EIF4EBP2	1	chr1	156054744	chr10	70423850	SRR12048357.3616006
GF04508	RPS29	SERINC3	1	chr14	49586367	chr20	44522048	SRR12048357.3616241
GF04509	MYL6	NF1	1	chr12	56158367	chr17	31304565	SRR12048357.3616339
GF04510	RPL27	COX7B	1	chr17	42998762	chrX	77905215	SRR12048357.3616368
GF04511	FOXP1	DAPK1	1	chr3	70958732	chr9	87525555	SRR12048357.3616863
GF04512	ENSG00000287782	MAPKAP1	1	chr9	125437557	chr9	125707204	SRR12048357.3617593
GF04513	THRAP3	HMBOX1	1	chr1	36305356	chr8	29057385	SRR12048357.3618203
GF04514	NLRC3	TAF11	1	chr16	3566007	chr6	34878096	SRR12048357.3619808
GF04515	ARL11	STXBP5	1	chr13	49631089	chr6	147330140	SRR12048357.362138
GF04516	CASC15	RBPMS	1	chr6	21743041	chr8	30558886	SRR12048357.362323
GF04517	RPLP1	SEPTIN2	1	chr15	69452818	chr2	241325990	SRR12048357.3623390
GF04518	TPRKB	RPL34	1	chr2	73734589	chr4	108621948	SRR12048357.3624303
GF04519	PPIE	RPS8	1	chr1	39738876	chr1	44775572	SRR12048357.3625542
GF04520	CAPZA1	MARCKS	1	chr1	112671534	chr6	113861805	SRR12048357.3627328
GF04521	BIRC6	CASC15	2	chr2	32367366	chr6	21782210	SRR12048357.3628157
GF04523	RBBP4	UBXN7	1	chr1	32679315	chr3	196417370	SRR12048357.3628583
GF04524	UBE2Q2P2	DGKI	1	chr15	82372197	chr7	137513817	SRR12048357.3628604
GF04525	ENSG00000253085	DRG1	1	chr1	13696705	chr22	31399619	SRR12048357.3628849
GF04526	LINC00910	GNAQ	1	chr17	43361027	chr9	77776868	SRR12048357.3629028
GF04527	ANK2	MT-RNR2	1	chr4	113214078	chrM	1672	SRR12048357.3629862
GF04528	RCOR3	SREK1	1	chr1	211308980	chr5	66159834	SRR12048357.3630720
GF04529	TSGA10	ATRX	1	chr2	99137124	chrX	77632254	SRR12048357.363294
GF04530	PABPC4	PSMD12	1	chr1	39576664	chr17	67360929	SRR12048357.363299
GF04531	ARL14EP	PLAA	1	chr11	30323121	chr9	26905283	SRR12048357.3634250
GF04532	ZNF638	NAAA	1	chr2	71419997	chr4	75940982	SRR12048357.3635162
GF04533	STAT2	NDFIP1	1	chr12	56341596	chr5	142153462	SRR12048357.363528
GF04534	SCFD1	HSPD1	1	chr14	30669546	chr2	197499839	SRR12048357.3635355
GF04535	KMT5A	ST8SIA4	1	chr12	123401938	chr5	100874664	SRR12048357.3638137
GF04536	CORO7-PAM16	H2BC4	1	chr16	4371861	chr6	26103934	SRR12048357.3638706
GF04537	SNHG29	RPL12	1	chr17	16439324	chr9	127451398	SRR12048357.3639216
GF04538	DFFA	NCOA3	1	chr1	10461964	chr20	47542918	SRR12048357.3639986
GF04539	PCNP	RPS14	1	chr3	101576990	chr5	150447737	SRR12048357.3641801
GF04540	IFNAR1	GARS1-DT	1	chr21	33348728	chr7	30572120	SRR12048357.364276
GF04541	EIF1	H3-3B	1	chr17	41688892	chr17	75779779	SRR12048357.364280
GF04542	TAF3	CLIP1	1	chr10	7840126	chr12	122274592	SRR12048357.3642835
GF04543	CIITA	ATR	1	chr16	10924310	chr3	142564982	SRR12048357.3642876
GF04544	REEP3	RFFL	1	chr10	63622705	chr17	35041290	SRR12048357.3643026
GF04545	PTGES3	MCTP1	1	chr12	56685895	chr5	95062580	SRR12048357.3643039
GF04546	ZNF222	USP34	1	chr19	44031755	chr2	61198064	SRR12048357.3644142
GF04547	MORF4L1	CCND3	1	chr15	78877734	chr6	42029191	SRR12048357.3644505
GF04548	KLF6	STK4	1	chr10	3785208	chr20	45078577	SRR12048357.3645664
GF04549	PSPC1	BAALC	1	chr13	19712214	chr8	103170239	SRR12048357.3646280
GF04550	PARP14	CD74	1	chr3	122729439	chr5	150412751	SRR12048357.3646496
GF04551	RBM39	HNRNPK	1	chr20	35706667	chr9	83980601	SRR12048357.3647706
GF04552	C6orf62	TMED4	1	chr6	24716262	chr7	44578309	SRR12048357.3649570
GF04553	MAP4K5	RNF130	1	chr14	50418881	chr5	180013297	SRR12048357.3650835
GF04554	SAAL1	USP49	1	chr11	18098224	chr6	41888282	SRR12048357.3652649
GF04555	SAR1A	EEF1A1P5	1	chr10	70151277	chr9	133020678	SRR12048357.3653082
GF04556	SEC13	CNOT4	1	chr3	10309212	chr7	135378760	SRR12048357.3656644
GF04557	EPB41L4A	SOX4	1	chr5	112160886	chr6	21598611	SRR12048357.3656779
GF04558	IFT25	LATS1	1	chr1	53940099	chr6	149718075	SRR12048357.3657147
GF04559	ATAD3A	ACTB	1	chr1	1533923	chr7	5530589	SRR12048357.3658630
GF04560	LRRFIP1	TIAM2	1	chr2	237765302	chr6	154839838	SRR12048357.3658946
GF04561	RC3H1	ATF7IP	1	chr1	174017789	chr12	14385304	SRR12048357.3659498
GF04562	GPATCH8	ALMS1	1	chr17	44472886	chr2	73429709	SRR12048357.3659613
GF04563	ENSG00000287277	ABHD3	1	chr10	6896308	chr18	21700727	SRR12048357.3662009
GF04564	ENSG00000290003	H2BC7	1	chr12	106349051	chr6	26199528	SRR12048357.3662785
GF04565	FLAD1	TRIM24	1	chr1	154983352	chr7	138463050	SRR12048357.3663520
GF04566	FLAD1	MARCHF5	1	chr1	154983352	chr10	92313225	SRR12048357.3663520
GF04567	MARCHF5	TRIM24	1	chr10	92313225	chr7	138464011	SRR12048357.3663520
GF04568	PRKAA1	ENSG00000291336	1	chr5	40796063	chr6	26160585	SRR12048357.3664686
GF04569	STXBP3	NAV1	1	chr1	108783100	chr1	201681758	SRR12048357.3665685
GF04570	ENSG00000288755	DDX5	1	chr10	3803658	chr17	64499999	SRR12048357.3667166
GF04571	FAM98A	CALCRL-AS1	1	chr2	33592404	chr2	187512284	SRR12048357.3667630
GF04572	ENSG00000263809	RPS6	1	chr17	8383191	chr9	19380225	SRR12048357.3669215
GF04573	VIM	ENSG00000273184	1	chr10	17233207	chr7	128462658	SRR12048357.3670393
GF04574	DISC1	MED10	1	chr1	231948873	chr5	6378556	SRR12048357.3670691
GF04575	CHP1	SLC37A1	1	chr15	41257619	chr21	42513874	SRR12048357.3671278
GF04576	RPLP1	LINC02613	1	chr15	69452824	chr2	38482394	SRR12048357.3672870
GF04577	SF3B4	RPLP1	1	chr1	149927788	chr15	69452816	SRR12048357.367329
GF04578	DNAI4	FARS2	1	chr1	66924854	chr6	5615994	SRR12048357.3673626
GF04579	WDR70	RAB11FIP1	1	chr5	37697624	chr8	37893117	SRR12048357.3674522
GF04580	ENSG00000255432	SLC38A2	1	chr11	62665185	chr12	46358478	SRR12048357.367480
GF04581	HNRNPC	RACK1	1	chr14	21250994	chr5	181243905	SRR12048357.3674968
GF04582	RPS5	HLA-DRA	1	chr19	58387287	chr6	32439886	SRR12048357.367518
