##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-09-02T03:27:19.126245826Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/HEYA8_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr3	33496989	33496990	chrX	109683353	109683354	BP289	MEDIUM	-	-	RC=1;MD=0;GN=CLASP2,ACSL4;GI=ENSG00000163539.18,ENSG00000068366.21;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.920432,0.941568;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr3:33496989-/chrX:109683353-	RN=8ebe0e79-f20f-4cce-866e-080695c39232-ccs;ON=.;CB=.
chr3	36169758	36169759	chr13	33836100	33836101	BP266	MEDIUM	-	+	RC=5;MD=2.7;GN=RFC3,RFC3P1;GI=ENSG00000133119.13,ENSG00000236158.1;GC=5,5;CL=PotentialTransSplicing:5;MQ=5.71099,60;MI=0.909451,0.939589;SA=5,0;BP=5;EX=5,5;IN=0,0;AC=chr13:33818267+/chr3:36170331-,chr13:33821215+/chr3:36170275-,chr3:36169758-/chr13:33836100+	RN=14cb2991-7e1d-4e60-81fc-983b8e074713-ccs,ddc3d611-0884-4179-9b0c-5de9d43d720e-ccs,06456267-eedf-479b-b505-d0098a7c26d6-ccs,656f9943-92bf-460f-9c65-ff4143bdd043-ccs,e08bf946-b8c6-4ccf-a080-667c9f3b9cfa-ccs;ON=.;CB=.
chr3	36170063	36170064	chr13	33829832	33829833	BP265	MEDIUM	-	+	RC=4;MD=1.88;GN=RFC3,RFC3P1;GI=ENSG00000133119.13,ENSG00000236158.1;GC=4,4;CL=PotentialTransSplicing:4;MQ=18.5464,54.7546;MI=0.901581,0.927242;SA=4,4;BP=4;EX=4,4;IN=0,0;AC=chr13:33818267+/chr3:36170331-,chr13:33821215+/chr3:36170275-,chr3:36170063-/chr13:33829832+	RN=8a7003cd-32ab-4043-bc97-bd7d0b3eb911-ccs,1b5d9c35-3348-4a9c-81b6-a33ed374778f-ccs,bc83fc9e-9e2f-4a8d-898a-75f1b17fa437-ccs,6c00f4f8-755b-450d-973d-f5fa59414fc2-ccs;ON=.;CB=.
chr3	37016397	37016398	chr17	61591212	61591213	BP278	MEDIUM	-	-	RC=1;MD=0;GN=RPL29P11,NACA2;GI=ENSG00000224858.5,ENSG00000253506.3;GC=1,1;CL=FUSION:1;MQ=13,57;MI=0.89661,0.889333;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr3:37016397-/chr17:61591212-	RN=163b74ee-c91c-4830-820f-d56920557567-ccs;ON=.;CB=.
chr3	37016404	37016405	chr7	973294	973295	BP254	MEDIUM	-	-	RC=1;MD=0;GN=RPL29P11,COX19;GI=ENSG00000224858.5,ENSG00000240230.6;GC=1,1;CL=FUSION:1;MQ=53,60;MI=0.859736,0.940175;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr3:37016404-/chr7:973294-	RN=ffd77625-5f86-4786-aa0c-e46faa3cfc89-ccs;ON=.;CB=.
chr3	37016607	37016608	chr3	51994126	51994127	BP248	MEDIUM	-	-	RC=91;MD=140;GN=RPL29P11,RPL29;GI=ENSG00000224858.5,ENSG00000162244.12;GC=91,91;CL=PotentialTransSplicing:91;MQ=7.88972,7.82868;MI=0.878212,0.886705;SA=67,24;BP=91;EX=87,91;IN=0,0;AC=chr3:37016607-/chr3:51994126-	RN=d9652a6c-1284-4aa3-9de5-dcb8aa6f8880-ccs,6586e8a7-eafa-4289-b329-24d7d7f5db3e-ccs,45a095ff-2c36-4909-a78e-47e72850c593-ccs,4d885e57-56d8-41a2-b0de-e1e5ded7ea48-ccs,417f56f7-d3d7-41ba-ab66-6e956e94ad01-ccs,1cf73d2e-5605-4550-a013-b908645ff0b1-ccs,cecad6fb-8775-4d1c-ad08-0e88fce0fb24-ccs,c16a3433-18e4-4b41-a4d5-e9f2ddc534b2-ccs,14eb5f4e-87be-44a4-b143-ad74c8a2722e-ccs,8ece055b-2f0a-43b1-9c61-637556ea4c1e-ccs,4aaaee07-f7a7-43e4-94c7-01419a7f4f82-ccs,b69432a5-b2a1-454a-980e-c67bdc952b7c-ccs,719eb5e2-5edc-456d-8e5f-60297bfd1596-ccs,8e0e7a94-6023-4098-86a1-ced165dc7e67-ccs,f6d70ca2-c73d-4af0-b917-14d2d0bf3393-ccs,e446f2ee-e846-4903-8b2a-acf1d1119b69-ccs,160d5ab4-ccc8-4f86-9ccc-ce6cd6526e4e-ccs,280b2e1e-ae04-4460-9496-fc1ac39ea1c3-ccs,d04d52ad-6121-497b-9e99-32554751f5cf-ccs,401425a5-1ddd-4610-ab7a-b08eb9f345a1-ccs,2bc00f7c-2583-4d2b-9519-e23997015487-ccs,8568f583-e9f7-4170-b3f0-3430e2c61b66-ccs,718e0145-29ab-48f1-84e6-8fb221c6992c-ccs,1092f00a-6b14-4d06-b3a1-3156b089c6c5-ccs,c8389904-754e-41ab-8e67-adcfa27a6251-ccs,695b33f7-03d9-414b-b124-346d6f431fc2-ccs,882adfdd-ae52-4856-bbab-565a2cd4640f-ccs,8735a034-5591-4487-9501-b62343c12f86-ccs,12d12810-6d9f-4341-aeeb-4ef2bac1a234-ccs,ce955648-a2c6-40c5-971e-ecc2333bda8e-ccs,252cece3-1d5b-4443-947e-217962c1a0fa-ccs,1a19314e-c44c-4527-a943-f52d72a07a9a-ccs,7133d898-c1b0-4c91-b616-0aa0079f0edf-ccs,5b7ce667-1ed0-42bc-93ea-51f21b5d1799-ccs,f3cc988c-eb71-491f-a4d8-c4fb9c1f2890-ccs,9df3a2c1-c386-45a9-9713-6c338c224146-ccs,975261f9-778e-49c6-83b8-1ebe40b5300b-ccs,1b3e6869-ff44-4bc5-be78-9028a4029ad2-ccs,bf6527a1-10eb-40ed-a664-03bb468f8530-ccs,105f8c35-d582-4eb6-8483-0427fbb17ebe-ccs,d73c85c5-239a-442b-b12c-383a5db03d8b-ccs,741d5289-e1a2-4ec9-a634-dded43ceab01-ccs,8e95e130-62e5-4364-a42a-acc62a684bb1-ccs,536f729e-2088-4353-87ef-523c6ad6e1ee-ccs,60f5c58b-ba1d-4a9f-9f2e-1d601e792dc4-ccs,3863163b-1ffd-41d4-95ed-4048411f317e-ccs,88435994-bf71-4d20-b6dc-0c92a2509a6c-ccs,4bc8a4c2-67d8-4177-b16d-2941afefa103-ccs,6948661a-88c9-4766-839c-8b23f6e47825-ccs,35743d43-7cbb-4e13-a54a-8062c0f278cd-ccs,348b077f-8074-453b-98d4-e89a4c1ef0e9-ccs,0c767914-3822-48de-a372-34a44000cd18-ccs,90a5ff71-1980-43a0-be19-065ac2dee8da-ccs,aea1898b-b421-4b24-8fac-c86db65a8d75-ccs,dab84bea-0cdb-47f7-9a9c-616655a57095-ccs,e2b34bc8-4212-40c4-8ac1-6670ae46523d-ccs,cdcda425-51d8-4b84-bc73-2cd2b389e100-ccs,ec220620-c6a8-4107-b54d-0c5184894650-ccs,b344dcc8-02b0-49c8-bf34-c0e47cc8086c-ccs,d7915ba0-5c1b-480e-885c-9ba4855e7d11-ccs,25bf19bd-1c4f-410f-9dfd-ac003e6e9211-ccs,6e0c9bb7-be9a-4bf6-bffc-c6aba1648190-ccs,5951f091-3718-4889-b00d-c6e17f2bfdd3-ccs,f1330108-f25e-4f51-b430-7838e478ab96-ccs,1871dc67-faf3-4356-b7c6-e05101269e32-ccs,cf5b3f1e-7d58-4a3d-b4f8-d7058ba00a2d-ccs,1c2022f5-d240-4b57-ae2b-0204e7872037-ccs,04d493a4-9a25-477e-9d11-759e169644f0-ccs,953b39da-791c-40ed-8cc2-b1c2592b4598-ccs,3b4f2fc3-1978-4d4a-805f-949f92503816-ccs,adedc9e0-ee11-42c6-b437-bf91e3f60c60-ccs,3df4a70f-1c5e-4d3e-a986-e01c5c04dd84-ccs,610be644-8941-4dc8-977f-1f8648126b56-ccs,5c6939f6-fc6e-4bb9-8db7-dbce2014e3a9-ccs,cbfbcb61-ad0f-480e-9d14-db65b4c839ad-ccs,8f69ce95-4144-4209-925b-07d84d20b123-ccs,f19a7154-96ba-4580-a4e3-d849c5db15d9-ccs,6c1fe04b-4383-4e19-85e8-87ec6ce5b20d-ccs,23ecfc2f-b9a7-4db8-bb68-dea6cd026656-ccs,f62fefe0-8c45-4ad5-b33e-4d6a233315ce-ccs,a2c0d321-ee58-4646-8245-19d9d5d48636-ccs,4aec6df0-d0d0-4b44-8406-7c3f1cf92476-ccs,6b13147a-8d7c-41fe-9a38-e3ad325440a9-ccs,4563f816-f8ef-4455-bf46-cc4b76259e24-ccs,a0d5d9d4-2fe3-4e98-9610-a9ac61a26153-ccs,aefc47e9-e1d4-4a79-9113-dac891b95230-ccs,43786896-3fef-4a9a-9583-a59c7e2282f9-ccs,bf8baeae-301b-4a29-b9e1-3aad29956645-ccs,58c7f45b-0686-4521-9fdc-c113fed872a5-ccs,8e471fc3-93d3-445b-9933-a4fd1e00bece-ccs,2e60e611-fc82-4c97-976d-6e80884b45cb-ccs;ON=.;CB=.
chr3	37790206	37790207	chr6	96891392	96891393	BP256	MEDIUM	-	-	RC=3;MD=0;GN=NDUFAF4,NDUFAF4P3;GI=ENSG00000123545.6,ENSG00000236411.1;GC=3,3;CL=FUSION:3;MQ=8.26042,60;MI=0.913875,0.91665;SA=3,0;BP=3;EX=3,3;IN=0,0;AC=chr3:37790206-/chr6:96891392-,chr6:96897664-/chr3:37790308-	RN=6414324d-06b9-4323-bdcd-89711f459b41-ccs,f1c5997b-98ed-467a-8550-00520bf9d4e3-ccs,645b2fe1-4606-4649-a6cd-864338b0a557-ccs;ON=.;CB=.
chr3	38632830	38632831	chr18	36829004	36829005	BP274	MEDIUM	-	-	RC=1;MD=0;GN=SCN5A,TPGS2;GI=ENSG00000183873.18,ENSG00000134779.15;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.885542,0.939562;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr3:38632830-/chr18:36829004-	RN=0b77aed4-3e4c-439c-a38f-7bcc94623fa6-ccs;ON=.;CB=.
chr3	38649528	38649529	chr2	61533905	61533906	BP245	MEDIUM	-	-	RC=1;MD=0;GN=SCN5A,XPO1;GI=ENSG00000183873.18,ENSG00000082898.19;GC=1,1;CL=FUSION:1;MQ=60,40.4079;MI=0.937799,0.926682;SA=1,1;BP=1;EX=0,1;IN=0,0;AC=chr3:38649528-/chr2:61533905-	RN=478acdf5-a2e6-46dc-b924-0040fbd618c0-ccs;ON=.;CB=.
chr3	41859314	41859315	chr5	173034395	173034396	BP254	MEDIUM	-	+	RC=46;MD=1.3;GN=ATP6V0E1,ATP6V0E1P2;GI=ENSG00000113732.9,ENSG00000223513.1;GC=46,46;CL=FUSION:46;MQ=7.10225,60;MI=0.900359,0.920186;SA=46,0;BP=46;EX=46,46;IN=0,0;AC=chr3:41859314-/chr5:173034395+,chr5:172983891+/chr3:41859562-	RN=2fa7faff-ad7b-45f8-8584-7fbbef880af2-ccs,31fc7d91-918c-459e-8641-fb793e1d3d36-ccs,f11cde54-4597-45b8-98fc-5e25ecb299ae-ccs,a7c95c7a-3eec-4ae3-ab45-80365c97a6d4-ccs,7b04d3c8-a2f5-4b70-82d8-479c7a08ace3-ccs,1b639323-2850-4ed8-ab5c-336e69ed823d-ccs,1abcd82e-1b36-4c52-ac3d-3c6152262e11-ccs,f0e439db-76ae-41be-b2fb-609974248312-ccs,ab82802c-f8df-48b4-983c-0134b8ea85cd-ccs,7d3d6fa9-eafa-4175-b9ef-06ae57270a44-ccs,29a433c2-783f-4d5f-a856-d040a2dc0a62-ccs,7a94cf84-0124-48af-b92d-ec86747dc0fa-ccs,0bb35918-725f-40e2-b7d6-2d3266c57168-ccs,b908ad26-411f-4349-8563-8f8d4029a51d-ccs,805a1a39-590b-4019-9aed-6c640bb782a2-ccs,4099a2ac-3d75-47b3-8f73-455121b5a271-ccs,342c6fe8-2839-4f77-bf85-675490be0797-ccs,27c183af-69d3-4ab0-a0e7-fe16152461fe-ccs,93abd5fa-93b0-448e-8779-0b5005d72ce9-ccs,9225562f-d322-415d-95f9-eca3f8f6552c-ccs,881d2893-6469-463f-8c6b-1d8023c9036e-ccs,8494bde5-1e58-4b34-9aa4-630166e95e34-ccs,b9dc01fb-b83a-4add-861e-96e3c3658161-ccs,840133fc-64f2-408d-8896-958fec2f67d7-ccs,8d8f3f3b-8cdd-47ce-adc3-0c37a61c6868-ccs,b66210c3-178e-41f4-8ac0-8144aca356fd-ccs,0f751041-60cf-4c91-89dc-fe4308205057-ccs,3dd7be6d-6e35-4caf-b208-7f520e95cb4f-ccs,755cf2bb-ed12-4311-b1c3-d41643314d75-ccs,42384bbe-b93e-4d37-83b3-ca8c304e45d0-ccs,e1b03149-a282-42ef-9f23-f0a9d11b99a0-ccs,ae901345-0173-4c9c-98d0-439b61f9bdd2-ccs,1bc9b9ff-aef9-403b-868e-ebae66f0fbfb-ccs,45f8d12b-b0dc-4f01-8a57-bf386a2db776-ccs,1e8e6e77-d7c4-4321-904c-29602191987d-ccs,4c577224-abb4-4ea8-8559-64d478ee967a-ccs,80d331d4-2bea-4ac9-93da-5019664bfc14-ccs,b89c1ea7-608b-4d9f-9118-ad26de4fb289-ccs,391fcfe3-e89e-4b5f-b60c-d642b14dd2ee-ccs,df9aa96b-6401-4820-baf6-0301a0040d8b-ccs,c4df9be9-f207-4877-9216-2042a249c7a9-ccs,95cf0d2f-e36a-453e-ad3d-10a2e67a578a-ccs,bd4a8152-b0f5-4815-835c-057c7d2d05c3-ccs,e15f5b9e-7544-464d-a38c-3c612e894625-ccs,45b32470-a8ef-4bdc-98b2-1367fb9a0af6-ccs,ff4fe2de-8828-4afd-b146-744d96b2c842-ccs;ON=.;CB=.
chr3	42145904	42145905	chr6	18130773	18130774	BP257	MEDIUM	-	-	RC=2;MD=37.8;GN=TPMT,TPMTP2;GI=ENSG00000137364.5,ENSG00000234562.1;GC=2,2;CL=FUSION:2;MQ=5.85105,48.8408;MI=0.886636,0.924055;SA=2,0;BP=2;EX=2,2;IN=0,0;AC=chr3:42145904-/chr6:18130773-,chr6:18148985-/chr3:42146230-	RN=b0166ee0-b064-4426-ad0b-5f329db59db9-ccs,da7257c1-256f-483a-9bb7-10e97435510f-ccs;ON=.;CB=.
chr3	42784296	42784297	chr12	6410017	6410018	BP264	MEDIUM	-	-	RC=1;MD=0;GN=HIGD1A,RPL31P10;GI=ENSG00000181061.14,ENSG00000213942.3;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.898256,0.904988;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr3:42784296-/chr12:6410017-	RN=c37e25b6-d323-4826-93e2-79be84082e46-ccs;ON=.;CB=.
chr3	44577300	44577301	chr11	65900407	65900408	BP263	MEDIUM	-	-	RC=1;MD=0;GN=MPRIPP1,FOSL1;GI=ENSG00000214820.3,ENSG00000175592.9;GC=1,1;CL=FUSION:1;MQ=60,43.8987;MI=0.8732,0.946978;SA=0,1;BP=1;EX=0,1;IN=1,0;AC=chr3:44577300-/chr11:65900407-	RN=b2328405-a5a8-48bc-91d9-65e17c54013f-ccs;ON=.;CB=.
chr3	44577300	44577301	chr17	17185521	17185522	BP275	MEDIUM	-	+	RC=2;MD=2;GN=MPRIPP1,MPRIP;GI=ENSG00000214820.3,ENSG00000133030.22;GC=2,2;CL=FUSION:2;MQ=60,60;MI=0.862338,0.89852;SA=0,2;BP=2;EX=1,2;IN=1,0;AC=chr3:44577300-/chr17:17185521+	RN=637abc37-08ae-4ded-8266-055794fa22a3-ccs,325e05e0-b47b-41f5-8079-3bfe2f815904-ccs;ON=.;CB=.
chr3	44577989	44577990	chr17	17184819	17184820	BP276	MEDIUM	-	+	RC=3;MD=0;GN=MPRIPP1,MPRIP;GI=ENSG00000214820.3,ENSG00000133030.22;GC=3,3;CL=FUSION:3;MQ=60,60;MI=0.856261,0.90931;SA=0,3;BP=3;EX=2,3;IN=1,0;AC=chr3:44577989-/chr17:17184819+	RN=a1919f92-eefd-4d74-a001-2e7bd0e47bbf-ccs,fe857222-92e1-478e-a4e7-50a4a9149a04-ccs,3b86f26f-c45e-44e4-802a-76283dac19ae-ccs;ON=.;CB=.
chr3	44577989	44577990	chr17	17201456	17201457	BP278	MEDIUM	-	+	RC=1;MD=0;GN=MPRIPP1,MPRIP;GI=ENSG00000214820.3,ENSG00000133030.22;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.898577,0.925411;SA=0,1;BP=1;EX=0,1;IN=1,0;AC=chr3:44577989-/chr17:17201456+	RN=80ce59ff-d695-4b99-8740-23b48ee0dd27-ccs;ON=.;CB=.
chr3	44580289	44580290	chr17	17137925	17137926	BP282	MEDIUM	-	+	RC=1;MD=0;GN=MPRIPP1,MPRIP;GI=ENSG00000214820.3,ENSG00000133030.22;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.88535,0.951267;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr3:44580289-/chr17:17137925+	RN=7ac7d4c1-2966-4873-bfba-4e030df54869-ccs;ON=.;CB=.
chr3	44580758	44580759	chr17	17096765	17096766	BP281	MEDIUM	-	+	RC=6;MD=15.8;GN=MPRIPP1,MPRIP;GI=ENSG00000214820.3,ENSG00000133030.22;GC=6,6;CL=FUSION:6;MQ=5.25968,60;MI=0.895636,0.920341;SA=5,1;BP=6;EX=3,6;IN=3,0;AC=chr17:17042851+/chr3:44580901-,chr3:44580758-/chr17:17096765+	RN=cda60999-f5cb-476e-b29a-e5cb5c41faf0-ccs,55cb6499-16a3-4943-b171-2ffa66856709-ccs,f3a995d8-195c-41da-b684-5dd95224e1eb-ccs,89b5b504-87c1-4061-8193-81205d47985f-ccs,a910d54d-fb7d-453f-9f6c-078ea2067aa1-ccs,bdeb4fac-63f1-45b6-9c8e-91cb737df2a1-ccs;ON=.;CB=.
chr3	44926442	44926443	chr9	120874750	120874751	BP256	MEDIUM	-	-	RC=1;MD=0;GN=ZDHHC3,PHF19;GI=ENSG00000163812.16,ENSG00000119403.15;GC=1,1;CL=FUSION:1;MQ=60,37.8907;MI=0.952576,0.934728;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr3:44926442-/chr9:120874750-	RN=db41f175-7add-483e-908b-79ec7ae58175-ccs;ON=.;CB=.
