##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-09-03T03:27:17.604573110Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/NA12878_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chrX	76334789	76334790	chr3	52707687	52707688	BP1568	MEDIUM	-	+	RC=1;MD=0;GN=LDHBP2,SPCS1;GI=ENSG00000213684.4,ENSG00000114902.14;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.866732,0.882474;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chrX:76334789-/chr3:52707687+	RN=a607d5eb-045e-4318-be0b-bc97e714138c-ccs;ON=.;CB=.
chrX	76335416	76335417	chr12	21642119	21642120	BP1592	MEDIUM	-	-	RC=3;MD=40.2;GN=LDHBP2,LDHB;GI=ENSG00000213684.4,ENSG00000111716.14;GC=3,3;CL=FUSION:3;MQ=5.63579,32.8495;MI=0.868126,0.921211;SA=2,2;BP=3;EX=2,3;IN=0,0;AC=chr12:21638351-/chrX:76335131-,chrX:76335416-/chr12:21642119-	RN=71fb8bea-be03-4b8c-8525-f19989bbda65-ccs,6ba6662c-146b-499c-bb5e-6726ed79a314-ccs,9c24d698-45e6-4641-9521-bd2b6901aa81-ccs;ON=.;CB=.
chrX	89367437	89367438	chr7	88206502	88206503	BP1575	MEDIUM	-	-	RC=1;MD=0;GN=SRIP2,SRI;GI=ENSG00000224065.2,ENSG00000075142.14;GC=1,1;CL=FUSION:1;MQ=0,60;MI=0.919463,0.906593;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chrX:89367437-/chr7:88206502-	RN=daf1b895-d0ab-44e0-b3b6-460bc33b6079-ccs;ON=.;CB=.
chrX	90039214	90039215	chr8	73421464	73421465	BP1584	MEDIUM	-	-	RC=3;MD=6.83;GN=STAU2P1,STAU2;GI=ENSG00000227581.2,ENSG00000040341.18;GC=3,3;CL=FUSION:3;MQ=57.4415,60;MI=0.880094,0.873177;SA=1,2;BP=3;EX=0,3;IN=0,0;AC=chr8:73617357-/chrX:90040243-,chrX:90039214-/chr8:73421464-	RN=8b79aaf9-a95f-44ab-8958-c69b01d9a055-ccs,ffb44866-3438-48da-8ca0-15f2238f06b6-ccs,ec57c488-3d45-40c0-8a7c-39eca01fa752-ccs;ON=.;CB=.
chrX	90039238	90039239	chr8	73549779	73549780	BP1587	MEDIUM	-	-	RC=1;MD=0;GN=STAU2P1,STAU2;GI=ENSG00000227581.2,ENSG00000040341.18;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.855615,0.948571;SA=0,1;BP=1;EX=0,1;IN=0,0;AC=chrX:90039238-/chr8:73549779-	RN=8f2e7165-ed14-4d87-9e7e-1201d159f29e-ccs;ON=.;CB=.
chrX	90039504	90039505	chr8	73552299	73552300	BP205	MEDIUM	-	-	RC=1;MD=0;GN=N/A,STAU2P1,STAU2;GI=N/A,ENSG00000227581.2,ENSG00000040341.18;GC=1,1,1;CL=FUSION:1;MQ=60,60;MI=0.883914,0.866859;SA=1,0;BP=1;EX=0,1;IN=0,0;AC=chr8:73747887-/chrX:90040563-,chrX:90039504-/chr8:73552299-	RN=434f49ce-b9b6-4863-a91b-3cfcab6f3552-ccs;ON=.;CB=.
chrX	93223027	93223028	chr17	35659761	35659762	BP1594	MEDIUM	-	+	RC=9;MD=99.9;GN=AP2B1P1,AP2B1;GI=ENSG00000234130.2,ENSG00000006125.18;GC=9,9;CL=FUSION:9;MQ=51.024,41.4877;MI=0.851942,0.897036;SA=1,8;BP=9;EX=5,9;IN=0,0;AC=chrX:93223027-/chr17:35659761+	RN=6deec371-0c4e-45da-8f79-2e94a2c66702-ccs,e53b45a8-e8d4-41fb-8e6a-59f532242aa9-ccs,cf8840a3-e38c-48d5-a075-15248c3e9453-ccs,67f25c79-4873-4437-9368-4d753875f86f-ccs,7fadc674-d58f-43fd-8e36-8d908b4947f8-ccs,a895932c-7f47-4ef9-a9fe-b5f594761bd2-ccs,f50133b4-e6e6-408d-b1ac-45985eb14850-ccs,982b70e6-743b-495b-896d-3897e9ac4082-ccs,ed72039c-2a18-4228-9940-34195d43f2a9-ccs;ON=.;CB=.
chrX	96070978	96070979	chr1	71065138	71065139	BP1564	MEDIUM	-	-	RC=6;MD=26.2;GN=ZRANB2,ENSG00000203262;GI=ENSG00000132485.14,ENSG00000203262.3;GC=6,6;CL=FUSION:6;MQ=21.7106,60;MI=0.886163,0.886076;SA=6,0;BP=6;EX=6,6;IN=0,0;AC=chr1:71072135-/chrX:96071080-,chr1:71076792-/chrX:96071163-,chrX:96070978-/chr1:71065138-	RN=5daa21a8-cfea-428b-bc6d-853f868affd5-ccs,6faf515d-3264-4938-8211-7cc332fc34aa-ccs,62ff1b19-43cd-4597-9789-6abbef798150-ccs,cfdecbb8-1278-4de5-8212-9d33d573daf0-ccs,dce9829d-f659-462b-aadb-5ce4eee3f0a4-ccs,8e403a56-999e-4896-be55-7efc9f20511f-ccs;ON=.;CB=.
chrX	96071067	96071068	chr1	71070997	71070998	BP1565	MEDIUM	-	-	RC=1;MD=0;GN=ENSG00000203262,ZRANB2;GI=ENSG00000203262.3,ENSG00000132485.14;GC=1,1;CL=FUSION:1;MQ=12,50.7446;MI=0.920635,0.940323;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chrX:96071067-/chr1:71070997-	RN=d4f045d1-3bbb-4592-ab22-5e720cc3c552-ccs;ON=.;CB=.
chrX	101779085	101779086	chrX	30720964	30720965	BP1604	MEDIUM	-	+	RC=1;MD=0;GN=GK4P,GK;GI=ENSG00000178146.9,ENSG00000198814.14;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.885884,0.888889;SA=0,1;BP=1;EX=0,1;IN=0,0;AC=chrX:101779085-/chrX:30720964+	RN=28a0eee3-f452-4c1d-85d3-2ede7d8324ae-ccs;ON=.;CB=.
chrX	107351630	107351631	chr9	33038914	33038915	BP1581	MEDIUM	-	+	RC=45;MD=109;GN=DNAJA1P3,DNAJA1;GI=ENSG00000215007.3,ENSG00000086061.16;GC=45,45;CL=FUSION:45;MQ=14.6852,41.6427;MI=0.850932,0.861249;SA=19,26;BP=45;EX=45,45;IN=0,0;AC=chr9:33025383+/chrX:107352534-,chr9:33026613+/chrX:107352373-,chrX:107351630-/chr9:33038914+	RN=e5b82d7f-45c5-4d40-868e-8d64a099d47b-ccs,254bb243-6afe-4e2e-9524-909dcbf8bc55-ccs,0786de29-d0df-42a9-9c00-e8bb26514d05-ccs,ca80f8e9-1577-4091-804f-0b858405fd9f-ccs,8f9be934-313f-4ec8-8987-bfdbc2defed4-ccs,d4aa9c45-1d20-470c-a2eb-396369c2f6cb-ccs,96df943b-deb8-49b8-b337-3dd5a4394928-ccs,28ea216d-4a6c-4098-b322-b3cd0ef80c03-ccs,6957640e-36e0-4d9d-8b35-a39e5a8ca0aa-ccs,072171fb-40d3-49ec-9888-07373005de3e-ccs,15967530-fb48-42c4-b6db-913244968152-ccs,73f6371d-568d-4944-9765-250a089f50ca-ccs,3b855581-612c-4857-950c-fcf79afbab5f-ccs,90aecc3e-4b1b-4cab-b9ca-822b0d3c3d10-ccs,fb2cbc11-0029-44c9-9b06-67aba55349ac-ccs,08464668-2ef5-412c-876b-05aec5218d3e-ccs,328ab4ae-5230-4847-9fb7-d967d2bf2f48-ccs,118e66fb-7ef4-43c8-9253-f3ff7ef951c2-ccs,300e9f3d-7266-474a-940a-2774f17d99e2-ccs,3c1bd5f4-f302-4ee6-b11a-613bc7b2fdf8-ccs,e7903528-e677-46c6-b197-793939d635ff-ccs,f1c7e8d4-10f5-48b6-ab42-09af9f40bf05-ccs,c98cf67a-86d3-4e09-aa70-26ea115dcaaa-ccs,f1305cc7-4a34-49cd-b2c9-0be71287d7ff-ccs,38e88420-bf9e-457f-ac7e-797772788abe-ccs,cd809293-3ae4-47d5-9592-da52bcd51dae-ccs,f50869a8-9ef5-421e-8199-d1c8ac40b3f1-ccs,8462ee4a-c80a-4798-829a-684e2907d9d6-ccs,372d26de-1257-4ad0-b369-ceaf7c1447a1-ccs,5acc906b-d130-4190-909a-8c4055fb0507-ccs,f81f17bc-ae5a-4521-b9bf-a9e8146ddb57-ccs,801eb8eb-ddf5-442a-8537-dbe863bab95f-ccs,7ea96432-b986-4bbc-9351-b7c0f628a237-ccs,c0261c7f-9c9b-42cb-98d3-ca745540ad8f-ccs,60e0a567-cff3-4af8-af72-235af77d2071-ccs,920e4193-810b-485d-9ccc-231a19ae5214-ccs,87637dfb-e8ba-490a-8836-6cb0e002965c-ccs,2ca081fd-adc2-4971-a30e-25c7e7e06a8e-ccs,d12a8d30-0b07-415f-b095-cbce4ec08fce-ccs,8b5984b7-b642-4255-bded-0051e627fa00-ccs,072f59c4-e1d2-40e3-8e00-d934b437715f-ccs,f354de16-df3d-4dc9-a2c0-459821598226-ccs,de4b36db-3486-42a1-818c-a986d500e863-ccs,d9e2ddaf-d7bc-4bda-a053-0704cbb6f7c9-ccs,3f528e04-f21d-44a0-a33d-eeb99390e2d6-ccs;ON=.;CB=.
chrX	107352076	107352077	chr9	33036571	33036572	BP1580	MEDIUM	-	+	RC=1;MD=0;GN=DNAJA1P3,DNAJA1;GI=ENSG00000215007.3,ENSG00000086061.16;GC=1,1;CL=FUSION:1;MQ=60,21;MI=0.875433,0.893967;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chrX:107352076-/chr9:33036571+	RN=6c7597a0-81bd-4251-8614-20c3822659a3-ccs;ON=.;CB=.
chrX	108091403	108091404	chr13	73036406	73036407	BP1587	MEDIUM	-	+	RC=2;MD=55.8;GN=PSMD10,PSMD10P3;GI=ENSG00000101843.19,ENSG00000232041.1;GC=2,2;CL=FUSION:2;MQ=35.0034,24.0198;MI=0.909487,0.871639;SA=2,2;BP=2;EX=1,2;IN=0,0;AC=chr13:73036793+/chrX:108085126-,chrX:108091403-/chr13:73036406+	RN=7f93a28f-23fa-4a9b-b0b2-f8673632f9fc-ccs,0376eb76-93d0-42df-a82f-b5a97d60e24a-ccs;ON=.;CB=.
chrX	108091404	108091405	chr3	186761109	186761110	BP1569	MEDIUM	-	+	RC=2;MD=52.2;GN=PSMD10,PSMD10P2;GI=ENSG00000101843.19,ENSG00000226652.3;GC=2,2;CL=FUSION:2;MQ=54.3714,7.02058;MI=0.888821,0.870909;SA=2,2;BP=2;EX=1,2;IN=0,0;AC=chr3:186761625+/chrX:108085126-,chrX:108091404-/chr3:186761109+	RN=c21c61da-fdf6-4fed-96d5-dd69ca970358-ccs,3d5e65c1-c945-41db-a937-ebc10133f313-ccs;ON=.;CB=.
chrX	110346545	110346546	chr1	84498410	84498411	BP1566	MEDIUM	-	-	RC=19;MD=53;GN=GNG5B,GNG5;GI=ENSG00000133136.6,ENSG00000174021.12;GC=19,19;CL=FUSION:19;MQ=20.9818,18.8744;MI=0.885404,0.87922;SA=4,16;BP=19;EX=19,19;IN=0,0;AC=chr1:84506010-/chrX:110346825-,chrX:110346545-/chr1:84498410-	RN=7729456d-0cdf-4483-b1e7-8c008efeef98-ccs,b85a5377-f542-4b0f-a0ef-32259b0cf5ff-ccs,ae31e125-fb26-4a4e-aecd-c841f062c0f8-ccs,df08c425-ec83-46a5-86cc-c732480faa01-ccs,b98d9c06-1aa9-4765-a3a8-5bd3d935aea7-ccs,4a9725cb-5d62-4a75-b2b7-63351df6b46e-ccs,5b7388d7-2fb2-46bb-ab72-1c9347f89180-ccs,3ed0989a-69e1-4e77-aa64-fa9f182fe8ca-ccs,0f229027-99d7-4386-888a-6017e56de624-ccs,4cd6e62d-a8c0-4f58-99df-ea83a24508ad-ccs,958516d0-3d6b-4254-bc54-31fd287a9184-ccs,9a1a6adb-068f-42e3-ac67-53f2e1942254-ccs,b6da9b5b-d042-49c8-b146-53113afdeb3f-ccs,ef8ff8e3-6b83-49b2-a02c-91982729aea7-ccs,6b98af82-1138-4463-9364-19d82482ff10-ccs,bdf1c811-aa9c-4bf7-99f6-f51a1478f9c3-ccs,5e424675-8456-4339-8580-83c1ba2fd286-ccs,eea8beaa-fb8f-45b6-9e06-425e56a8f3fd-ccs,c8004f7d-ff9e-4686-b5ab-89a9b353a36f-ccs;ON=.;CB=.
chrX	110346592	110346593	chr1	84498456	84498457	BP1567	MEDIUM	-	-	RC=1;MD=0;GN=CTBS,GNG5B,ENSG00000285851;GI=ENSG00000117151.13,ENSG00000133136.6,ENSG00000285851.1;GC=1,1,1;CL=FUSION:1;MQ=60,13;MI=0.933969,0.905882;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr1:84565838-/chrX:110346822-,chrX:110346592-/chr1:84498456-	RN=0adec936-db6e-49e7-a2ae-be6b39b77c13-ccs;ON=.;CB=.
chr5	71041521	71041522	chr5	69592188	69592189	BP378	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2,GTF2H2C;GI=ENSG00000145736.15,ENSG00000183474.16;GC=1,1;CL=FUSION:1;MQ=0,0;MI=0.989691,0.921512;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:71041521-/chr5:69592188+	RN=d1425a49-0537-4b85-8b9e-c1ccbac5a50c-ccs;ON=.;CB=.
chr5	71041521	71041522	chr5	70447232	70447233	BP379	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2C,GTF2H2B,GTF2H2;GI=ENSG00000183474.16,ENSG00000226259.11,ENSG00000145736.15;GC=1,1,1;CL=FUSION:1;MQ=3.98102,0;MI=0.980766,0.915423;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:71041521-/chr5:70447232+,chr5:69579108+/chr5:70440754+,chr5:70440857+/chr5:71041624-	RN=c4fe7d42-6db8-48dd-bdeb-6e6e68aeccfc-ccs;ON=.;CB=.
chr5	71048029	71048030	chr5	69592078	69592079	BP380	MEDIUM	-	+	RC=1;MD=0;GN=N/A,GTF2H2,GTF2H2C;GI=N/A,ENSG00000145736.15,ENSG00000183474.16;GC=1,1,1;CL=FUSION:1;MQ=2.13689,0;MI=0.946911,0.909605;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:71048029-/chr5:69592078+,chr5:70401667+/chr5:71067853-	RN=2e7361c6-a58b-4f37-a83f-6dc7697a5f3f-ccs;ON=.;CB=.
chr5	71048759	71048760	chr5	70434914	70434915	BP383	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2,GTF2H2B;GI=ENSG00000145736.15,ENSG00000226259.11;GC=1,1;CL=FUSION:1;MQ=0,0;MI=0.989247,0.916658;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:71048759-/chr5:70434914+,chr5:70435022+/chr5:71035795-	RN=311a90a3-cb8b-4b16-8ae4-500bd6f37e9b-ccs;ON=.;CB=.
chr5	71048759	71048760	chr5	70447240	70447241	BP384	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2,GTF2H2B;GI=ENSG00000145736.15,ENSG00000226259.11;GC=1,1;CL=FUSION:1;MQ=0,0;MI=0.98913,0.890909;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:71048759-/chr5:70447240+	RN=00440409-e824-423e-9be3-e8628f6084c2-ccs;ON=.;CB=.
chr5	71048762	71048763	chr5	69592077	69592078	BP382	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2,GTF2H2C;GI=ENSG00000145736.15,ENSG00000183474.16;GC=1,1;CL=FUSION:1;MQ=3.00995,0;MI=0.980952,0.937239;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:71048762-/chr5:69592077+	RN=9e1a924f-5801-4274-9f16-7c9ce2cd86da-ccs;ON=.;CB=.
chr5	71055350	71055351	chr5	69592077	69592078	BP385	MEDIUM	-	+	RC=2;MD=12.5;GN=GTF2H2,GTF2H2C;GI=ENSG00000145736.15,ENSG00000183474.16;GC=2,2;CL=FUSION:2;MQ=11.942,0;MI=0.961053,0.920304;SA=2,0;BP=2;EX=2,2;IN=0,0;AC=chr5:71055350-/chr5:69592077+	RN=a781a26a-4463-415a-b1b4-244e73ff2424-ccs,b4b62789-2218-4638-96d2-4ad08b9a8dbd-ccs;ON=.;CB=.
chr5	71055350	71055351	chr5	70434912	70434913	BP386	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2,GTF2H2B;GI=ENSG00000145736.15,ENSG00000226259.11;GC=1,1;CL=FUSION:1;MQ=27,0.471281;MI=1,0.939902;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:71055350-/chr5:70434912+	RN=78f5461f-8347-4d8c-8a2e-9be6443e85a1-ccs;ON=.;CB=.
chr5	71055355	71055356	chr5	70447232	70447233	BP387	MEDIUM	-	+	RC=1;MD=0;GN=GTF2H2,GTF2H2B;GI=ENSG00000145736.15,ENSG00000226259.11;GC=1,1;CL=FUSION:1;MQ=24,0;MI=0.97,0.934272;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:71055355-/chr5:70447232+	RN=ff327379-dd9c-4ba7-ab29-3db609f7646d-ccs;ON=.;CB=.
chr5	71079794	71079795	chr5	69553568	69553569	BP388	MEDIUM	-	+	RC=3;MD=0;GN=OCLN,OCLNP1;GI=ENSG00000197822.12,ENSG00000230847.4;GC=3,3;CL=FUSION:3;MQ=2.4239,46.6357;MI=0.953452,0.875351;SA=3,0;BP=3;EX=3,3;IN=0,0;AC=chr5:71079794-/chr5:69553568+,chr5:69545117+/chr5:71079967-	RN=945ae4f4-9701-4b38-bda4-3abab147ce5d-ccs,c74cfc6f-7589-455d-ac4e-d8a72e78a801-ccs,ff9dc7cd-3031-463d-9e6c-f4f691981b36-ccs;ON=.;CB=.
chr5	71197644	71197645	chr6	26871581	26871582	BP379	MEDIUM	-	-	RC=1;MD=0;GN=ENSG00000254701,GUSBP9,GUSBP2;GI=ENSG00000254701.3,ENSG00000215630.6,ENSG00000290474.1;GC=1,1,1;CL=FUSION:1;MQ=1.81699,60;MI=0.920819,0.899251;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:70201881-/chr5:71197784-,chr5:71197644-/chr6:26871581-	RN=fdb36cdd-5ff8-489d-9900-7768987704f1-ccs;ON=.;CB=.
chr5	71202266	71202267	chr5	70197379	70197380	BP389	MEDIUM	-	-	RC=1;MD=0;GN=N/A,GUSBP16,GUSBP9,ENSG00000254701;GI=N/A,ENSG00000253366.3,ENSG00000215630.6,ENSG00000254701.3;GC=1,1,1,1;CL=FUSION:1;MQ=1.69638,5.88587;MI=0.929714,0.92643;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:70197251-/chr5:70853540+,chr5:71202266-/chr5:70197379-,chr5:70720032+/chr5:70751074+,chr5:70785616+/chr5:71202427-	RN=89ea1de7-86d9-4af9-b8e2-ec26318170c1-ccs;ON=.;CB=.
chr5	71207958	71207959	chr5	70110386	70110387	BP390	MEDIUM	-	-	RC=1;MD=0;GN=GUSBP9,NAIPP2,NAIP;GI=ENSG00000215630.6,ENSG00000179978.11,ENSG00000249437.8;GC=1,1,1;CL=FUSION:1;MQ=0,1;MI=0.948864,0.86948;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:70108315-/chr5:70970444-,chr5:71207958-/chr5:70110386-	RN=c726f154-81d9-4a47-90ad-622334fd905a-ccs;ON=.;CB=.
