##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-08-12T20:18:05.529930274Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/H9_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr1	6349747	6349748	chr4	40043926	40043927	BP57	MEDIUM	-	-	RC=29;MD=37.9;GN=ACOT7,ENSG00000205794;GI=ENSG00000097021.21,ENSG00000205794.4;GC=29,29;CL=PotentialTransSplicing:29;MQ=20.3808,14.6777;MI=0.94699,0.886946;SA=29,16;BP=29;EX=29,29;IN=0,0;AC=chr1:6349747-/chr4:40043926-,chr4:40043206-/chr1:6264695-	RN=df6a2255-271e-43b3-8a8a-19edaca4c599-ccs,4aabce33-aa43-4fa4-8cd9-3418e7a3f69a-ccs,922a0f1c-5ea6-454c-9dba-17d4fa90e69f-ccs,3440b6f0-1af5-446f-98c3-e6d2ae23f88f-ccs,468c0a4e-aff6-406f-9fd0-566f88d47901-ccs,52d1f423-14a5-49a1-b56e-15daea5e9ef8-ccs,ffd4673d-5511-4eb6-9be0-a551551298f3-ccs,5cac8134-6ea6-4514-9d1b-1226a93ed467-ccs,42e1bdb7-98d4-443b-9575-94bda5590bb9-ccs,bc16a742-ba5f-4789-89b8-e51e8d5e92a7-ccs,7f5920f0-280d-466f-94ed-2c96f3a74188-ccs,bfabf5b8-382b-45b9-ac54-74397caaca5f-ccs,531c5b64-4456-4bf2-b8ca-a804423c4fe6-ccs,2daec7f5-36ba-4ae9-a938-1251677186fa-ccs,53bec1bd-2b09-47a4-b894-18f9ac65dda0-ccs,80fb5190-4c49-4899-bf25-b76d6c88b1b6-ccs,b1d94420-cf6f-41ec-aae7-940ceb5d52ce-ccs,59bb0943-8207-4ba9-b4e6-feaadf478fa8-ccs,36474fc1-7509-4e08-9d0e-ca5696a70fc0-ccs,46181808-b7db-49a4-b011-4069b6ca8667-ccs,198a71f7-a794-47f0-b20c-3c0802475cc7-ccs,e7dfb220-11f8-4f6c-b80d-95fcab4bcb88-ccs,cded106f-0f58-47d8-9b0c-e6bf0401a319-ccs,5dc861c6-7301-4633-bf74-596ae7aed555-ccs,b9eb02e4-0b9d-4d0e-8ec2-5f75cd6beb5c-ccs,b8163442-3990-4bed-b508-76599149aeb1-ccs,2978f71d-149c-45e0-b125-c456a03012fd-ccs,2504b5b1-7f9c-4b38-b2c8-eea3c7a8fc33-ccs,3cf07c39-c75d-45b0-8589-b797b9a0acf9-ccs;ON=.;CB=.
chr1	6393254	6393255	chr4	40044049	40044050	BP58	MEDIUM	-	-	RC=78;MD=28.8;GN=ACOT7,ENSG00000205794;GI=ENSG00000097021.21,ENSG00000205794.4;GC=78,78;CL=PotentialTransSplicing:78;MQ=19.2603,39.8041;MI=0.960035,0.889649;SA=72,24;BP=78;EX=75,78;IN=0,0;AC=chr1:6393254-/chr4:40044049-,chr4:40043206-/chr1:6264695-,chr4:40043461-/chr1:6281287-	RN=1e59f732-f814-4eeb-ae4c-c95f3bc04af5-ccs,7d6aebea-07a6-4693-abe6-7c4162e3e489-ccs,5d2405fb-003d-4bc7-bd7c-cf5056355035-ccs,6db60860-e50e-4a27-a99e-4cba2230ab11-ccs,796e5ae9-2816-46c5-8d72-ea830b792e81-ccs,e0a8fdcf-93b0-409a-8242-32487a657652-ccs,54109844-700a-49f4-a11e-0a137b071ad0-ccs,0cf0fd9d-10e2-4341-b278-1d4609087431-ccs,799ddf4b-6686-479e-9c25-1c0fe4c845e7-ccs,569890a0-a392-485f-bd9e-e34e1524b937-ccs,6553c0c9-d28f-4d94-9ddf-8d38707ff677-ccs,2fbb52fc-d9f2-47de-ab31-d10aefcd41dc-ccs,b999775e-2952-4e78-9403-7c9e6ca1e95d-ccs,cd64e6f4-55aa-4806-a46c-63d5dcdfebf3-ccs,7c72bfc4-4162-42a5-a8dc-6b04df5f08b6-ccs,0e92818c-f045-43ba-8e8a-ca5de64ad72f-ccs,d44497a6-c985-4550-8fda-9fa0fbcac29d-ccs,cde24077-51a0-45a0-ad5a-42584fc1cd4a-ccs,17e25c85-36ba-4d5f-a5c4-d86b58353b10-ccs,2d96b1f4-b2da-4404-935f-c8cb939d345c-ccs,40784579-6fb8-41ad-a28e-72c02bac42ce-ccs,691f6889-bd0c-49b8-8843-3180ea5ba761-ccs,c61ee618-7038-4fa6-b429-afe17990849b-ccs,f163a38d-73b4-4221-ba90-ccae0ab9e340-ccs,e2ab24ab-ac10-495a-86d2-ee9e04712e34-ccs,c5e0e3d8-e62b-4cc6-8b36-b424b2ff8ef1-ccs,0f1a9b2e-42e4-4dc0-bfd1-41e65ff08bb7-ccs,b6c8888b-0e16-41c6-8b29-273a31624c77-ccs,ddf05dd7-2ebb-4aef-bd0e-f0af330506ca-ccs,221fc569-3dda-4fb3-bff7-318020cab776-ccs,e7bda142-3800-4c90-8d65-29d1c5d1be6b-ccs,39e3f8d4-5c8c-4601-96ca-1a952453a25d-ccs,b39e04de-6ebc-4a27-b452-d007c940676c-ccs,d353f3c2-e36f-4a7b-8bdd-30b8168576e4-ccs,32214ac3-8022-4c7d-b4a0-9bd524ce2631-ccs,ae548184-9491-4fe5-b706-cc5c93e3cd08-ccs,23481b5b-92f9-4bfa-ad25-81004a7cc230-ccs,9466c664-bde3-4f7b-9a85-11aed88e8866-ccs,a66de307-4e73-423f-86d6-d32b03c14973-ccs,dcc4f02f-14d6-4e56-8d88-b42513c2b111-ccs,8bbea3ab-3b30-42be-973e-351c98fe1558-ccs,4ff168b7-8e05-47f4-a3fb-0c86a67bb44e-ccs,37e1ce40-a876-4539-a6c1-957f6e5689ad-ccs,6af7a757-b68a-4463-9bcb-1b04fbf7311a-ccs,d0946e58-fe3a-4fe8-bc92-57f36a65f84e-ccs,f940e9c5-5aae-4c9f-9bbc-e8748cc6e304-ccs,fa21344e-d20b-4cca-8117-06108738d68c-ccs,5062b18e-01db-499d-b1a4-8ac1cbb6f680-ccs,dd910056-2924-458e-ad02-e5182caefdf7-ccs,2baed873-ff12-43d2-8115-a43318fab03c-ccs,67f67470-414a-4b58-8f0c-bd87910b6fe7-ccs,01048148-9cc3-4fe8-aa95-33baa73de3e7-ccs,deca6b82-2864-4a52-808d-a1b5ab7dc20c-ccs,c62b5c9f-d951-4586-bb02-de4825f4d9db-ccs,1b65dfda-89a9-4505-9de9-29504305f3dc-ccs,afdeead1-617a-41ef-a891-bbe591c5e486-ccs,dbe26d0d-7a4d-4064-9d12-1ef553861b06-ccs,d2b7db4d-1af2-4aa8-8b5f-72a9f9ab4d28-ccs,635b55ad-03cb-4741-8234-fe2ead8a6d1c-ccs,c2f302c4-258d-4225-8097-610fb9f3d530-ccs,e507e78f-3d16-43c4-8580-1d813297cd73-ccs,1f23a53a-df10-4b2e-968b-9d5059f519a9-ccs,e97c8714-88dc-4a47-94d8-a7f1ca236674-ccs,fe677cdc-f695-401e-81db-a91f4c813008-ccs,6fd2e82b-676b-49a0-a966-33d8a55c7fa4-ccs,6e0afd95-8504-4c2b-aa83-69035fda54e7-ccs,414c3db9-e873-4954-8e48-3be11ea68b9b-ccs,16076cce-e811-4c61-bbfc-7ccee6b83bb0-ccs,4d69832f-fcf2-4774-a6ab-d39cd8f443fd-ccs,ee209340-c85f-4df7-b527-8eaea4a5df0b-ccs,7ab0acd2-045c-4bc1-8ad8-0d482a82daba-ccs,071676cd-6741-4b11-aa34-f42a832d5f48-ccs,fa467c1a-64a0-405c-a25a-4e8bd1888903-ccs,031640f4-8fa8-40af-a19b-a7ec7af7e00f-ccs,fa9eb819-d37e-4ce6-94e6-190afeba6d5e-ccs,4219207b-7910-4fcf-ab31-52ed76c34419-ccs,c0633e9e-130e-435d-9767-c14d2b3813ea-ccs,68b8e703-9d2c-437d-891e-8f64f241964e-ccs;ON=.;CB=.
chr1	6634172	6634173	chr17	75261755	75261756	BP82	MEDIUM	-	+	RC=1;MD=0;GN=DNAJC11,MRPS7;GI=ENSG00000007923.17,ENSG00000125445.11;GC=1,1;CL=FUSION:1;MQ=60,42.7168;MI=0.957389,0.89648;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr1:6634172-/chr17:75261755+	RN=c8565ada-534e-45a6-b3da-48bc86f0f35d-ccs;ON=.;CB=.
chr1	8011723	8011724	chr3	51391311	51391312	BP54	MEDIUM	-	+	RC=1;MD=0;GN=ERRFI1,RBM15B;GI=ENSG00000116285.13,ENSG00000259956.2;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.920329,0.916667;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:8011723-/chr3:51391311+	RN=66d190c9-8047-465f-9d30-058f15400b14-ccs;ON=.;CB=.
chr11	57406952	57406953	chr4	112647865	112647866	BP1000	MEDIUM	-	-	RC=1;MD=0;GN=SLC43A3,MIR302CHG;GI=ENSG00000134802.18,ENSG00000249532.6;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.919084,0.858059;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:57406952-/chr4:112647865-	RN=b84a3a42-d3b3-47c8-9086-9aa8665ecadc-ccs;ON=.;CB=.
chr11	57551677	57551678	chr1	240144405	240144406	BP1004	MEDIUM	-	-	RC=1;MD=0;GN=UBE2L6,ENSG00000228818;GI=ENSG00000156587.16,ENSG00000228818.1;GC=1,1;CL=FUSION:1;MQ=25.0096,60;MI=0.920951,0.882063;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:57551677-/chr1:240144405-	RN=65ff58dc-ec68-4a46-819e-d21759dbe40a-ccs;ON=.;CB=.
chr11	57576236	57576237	chr1	201963612	201963613	BP997	MEDIUM	-	+	RC=1;MD=0;GN=RPS4XP2,RPS4XP13,TIMM17A;GI=ENSG00000226948.2,ENSG00000240371.1,ENSG00000134375.11;GC=1,1,1;CL=FUSION:1;MQ=8.24595,60;MI=0.861799,0.957249;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:57576236-/chr1:201963612+,chr20:4629593-/chr11:57576457-	RN=c667fced-7934-4ae4-9c1f-bbc4aea9c90a-ccs;ON=.;CB=.
chr11	57576236	57576237	chr20	36605781	36605782	BP1033	MEDIUM	-	+	RC=1;MD=0;GN=RPS4XP13,RAB5IF;GI=ENSG00000240371.1,ENSG00000101084.19;GC=1,1;CL=FUSION:1;MQ=38,60;MI=0.867397,0.931057;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:57576236-/chr20:36605781+	RN=664226c2-a64d-45b1-9fc8-007b7c292c8f-ccs;ON=.;CB=.
chr11	57576393	57576394	chrX	72272771	72272772	BP416	MEDIUM	-	-	RC=1;MD=0;GN=RPS4XP8,RPS4XP13,RPS4X;GI=ENSG00000219146.1,ENSG00000240371.1,ENSG00000198034.11;GC=1,1,1;CL=FUSION:1;MQ=14.0096,60;MI=0.85422,0.902801;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:57576393-/chrX:72272771-,chr6:154576453+/chr11:57576937-	RN=5dc9acb3-0736-430b-b16c-f5b0c70f628d-ccs;ON=.;CB=.
chr11	58796416	58796417	chr4	163519329	163519330	BP1001	MEDIUM	-	+	RC=35;MD=14;GN=TMA16P1,TMA16;GI=ENSG00000255265.1,ENSG00000198498.10;GC=35,35;CL=PotentialTransSplicing:35;MQ=12.3681,60;MI=0.862155,0.918969;SA=34,1;BP=35;EX=21,33;IN=0,0;AC=chr11:58796416-/chr4:163519329+,chr4:163494719+/chr11:58796795-	RN=52ab1965-edb1-46fa-938b-fe518719346e-ccs,98655920-cbbb-4324-b47d-709650469043-ccs,375d029a-26b8-4a3b-b7f0-3b3cf0e5093a-ccs,cd258876-5912-42a1-808c-51d7448e5ee0-ccs,b15348d4-6534-4f0f-869a-e9a24779c46d-ccs,5ad1dfe7-5aaa-461a-8e4c-411c9c5bdd0d-ccs,5fbd1853-2eeb-476e-a927-7b43bcb1987f-ccs,169c8e19-4dc9-45c6-8e8c-64aab3d2965e-ccs,6fecbe67-7967-4ede-b517-0b49804aa272-ccs,3340c34a-4f3a-4829-bb62-de9a563cd7ff-ccs,cd7940be-b36f-4724-ac7e-0c9382623908-ccs,c4ffe403-1400-4c7f-96f5-7ca62f643f2d-ccs,626ac8a5-c7c5-4e35-8a97-8d7dddc69703-ccs,75cb9796-ba4e-4ee3-b5bf-6e6932908a24-ccs,072db678-eca8-497f-b623-511fa95fbeae-ccs,c91dfd36-49ed-4a71-9a9d-00339f570b0c-ccs,033f1995-cc0d-44ce-a6fd-7f7e34ed0e06-ccs,74e913c4-6661-4dcd-b24f-1f42cd0d0613-ccs,7565f293-3ffc-413d-a5ac-760d7d9d5d7b-ccs,68369a8f-5a84-49f6-9498-154ba39350cb-ccs,afd84344-fd6e-4e82-a0dc-79d8214d0420-ccs,36da2a64-4411-4add-af53-c3341bee60b6-ccs,225c5b6a-5a25-472c-98b3-ed3f06462baf-ccs,d1789473-fc1d-4e5d-908b-732bcc6848f6-ccs,38533835-6eb8-4337-8a4b-881c111bcd10-ccs,d42737e9-0e31-49ba-951e-d3370827bc18-ccs,b940fcfa-fc0a-46a7-87ce-aa29e941c444-ccs,8b26f217-a0a4-48e6-b1c0-80a8597de1d3-ccs,8f045479-b7f6-47c6-bc13-c5ae1a45b595-ccs,4f21b8a2-39f9-419e-8009-2aaefce2c199-ccs,9eda7083-fe31-42ac-8343-17da8f2cf8f6-ccs,285804f5-751a-4521-b800-cb7220f0cf14-ccs,a3d64833-fae8-4da7-86de-919fd2ca9011-ccs,85a2da1c-7ed1-477b-b6d5-dbe91cf7a30b-ccs,b5a1a1ac-2167-44c9-b072-583411fbb83c-ccs;ON=.;CB=.
chr11	59574430	59574431	chr11	108135138	108135139	BP1018	MEDIUM	-	+	RC=1;MD=0;GN=OSBP,ACAT1;GI=ENSG00000110048.12,ENSG00000075239.14;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.9281,0.965322;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:59574430-/chr11:108135138+	RN=17dc7164-4bff-4598-b704-f18d97f07e49-ccs;ON=.;CB=.
chr11	59668906	59668907	chr19	40025512	40025513	BP1034	MEDIUM	-	-	RC=4;MD=14.2;GN=PATL1,ENSG00000269069;GI=ENSG00000166889.14,ENSG00000269069.1;GC=4,4;CL=FUSION:4;MQ=59.7276,60;MI=0.906517,0.872635;SA=4,2;BP=4;EX=0,1;IN=0,0;AC=chr11:59668906-/chr19:40025512-,chr19:40023385-/chr11:59638410-	RN=52e34207-89f6-4d5e-828f-20ba0fcc8abd-ccs,90817efe-c267-40fb-a6eb-1dc16fb1f8c8-ccs,37d2f969-d487-43e6-981d-1a6302bf214a-ccs,d0b06f8e-6e64-4e59-8dc1-c1b31814876b-ccs;ON=.;CB=.
chr11	59781225	59781226	chr8	81284661	81284662	BP1010	MEDIUM	-	+	RC=1;MD=0;GN=FABP5P7,FABP5;GI=ENSG00000234964.4,ENSG00000164687.11;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.910134,0.901961;SA=0,1;BP=1;EX=0,0;IN=0,0;AC=chr11:59781225-/chr8:81284661+	RN=69c7e0a0-097b-49c9-946a-f119809ee83c-ccs;ON=.;CB=.
chr11	61789779	61789780	chr11	57528920	57528921	BP1027	MEDIUM	-	-	RC=1;MD=0;GN=TMEM258,TIMM10;GI=ENSG00000134825.16,ENSG00000134809.9;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.957143,0.959821;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:61789779-/chr11:57528920-	RN=3f327e9d-8966-4738-8b3d-e48d71db000d-ccs;ON=.;CB=.
chr11	61967447	61967448	chr5	17354445	17354446	BP1003	MEDIUM	-	-	RC=6;MD=23.6;GN=FTH1,FTH1P10;GI=ENSG00000167996.16,ENSG00000223361.5;GC=6,6;CL=FUSION:6;MQ=49.9466,1.77452;MI=0.850428,0.906933;SA=6,0;BP=6;EX=6,6;IN=0,0;AC=chr11:61967447-/chr5:17354445-	RN=e398195b-f6bf-4918-8527-b4ddbf2ee221-ccs,c861c7d4-6166-4833-bcdd-03e8cb9803ac-ccs,80bfe182-dcd5-4405-8971-83faab5ced24-ccs,9e1366a3-b7bb-4036-a97f-1133a046b0a8-ccs,518f9b5c-0fb2-44d2-b9bd-d5dc760f095b-ccs,8b17b4f5-a6f5-44a1-aa54-0d8acdbd3bc0-ccs;ON=.;CB=.
chr11	61967478	61967479	chr2	180873467	180873468	BP402	MEDIUM	-	-	RC=1;MD=0;GN=H1-10,FTH1,FTH1P20;GI=ENSG00000184897.7,ENSG00000167996.16,ENSG00000226564.1;GC=1,1,1;CL=FUSION:1;MQ=14.0102,44;MI=0.866667,0.903614;SA=1,0;BP=1;EX=1,0;IN=0,0;AC=chr11:61967478-/chr2:180873467-,chr3:129314850-/chr11:61967588-	RN=f4b5046c-2305-411b-ab73-8c47e98346b6-ccs;ON=.;CB=.
chr11	61967503	61967504	chr2	180873476	180873477	BP1001	MEDIUM	-	-	RC=95;MD=23.2;GN=FTH1,FTH1P20;GI=ENSG00000167996.16,ENSG00000226564.1;GC=95,95;CL=FUSION:95;MQ=24.1925,7.75642;MI=0.855023,0.897852;SA=95,0;BP=95;EX=94,6;IN=0,0;AC=chr11:61967503-/chr2:180873476-	RN=f9b2593b-e649-498d-8bf0-41c115a10606-ccs,5364b34a-5b36-4ca6-b7c4-07cb857be35b-ccs,ee96d956-4f28-4322-96bc-d1713aa72de2-ccs,5420126c-06cd-43dd-9b1d-6ad040768011-ccs,fbf28dd0-69ba-4be4-93a6-f840420efff2-ccs,ee555530-10be-438a-a149-e1140d6f9275-ccs,9df5b1c6-8a1d-48e2-9e3d-4fdc3339edfb-ccs,af0551a2-344e-4369-b0ea-64a1f3dc5782-ccs,ceb2c99a-b079-4940-922b-a0e644a56d42-ccs,9cbfcb4e-04b3-49a9-ad75-ff7f338b058d-ccs,16ced561-8ec4-4249-b816-67f759eab435-ccs,125798ef-c15e-402b-ad81-fcfce315d010-ccs,5800b719-7d99-4a67-91d8-154b352ac099-ccs,a99a0857-4ad7-4fd0-b1f9-267d1382845e-ccs,58585a1f-55e4-42d9-9c5c-82ac32f7fc90-ccs,2568dcb9-e209-4ef0-a070-6bdea66a58e8-ccs,218d4ae5-6054-4ced-ac58-a85e1784ce9a-ccs,0e0724c3-1710-4142-bbf3-617258e6ce59-ccs,00118442-e3ac-4c55-b855-5d7a4a4b09ae-ccs,6c9b58ce-ace1-4cca-88bd-90aafb806386-ccs,b47252b7-07de-4d52-a0de-ee68a7157381-ccs,afd5d0a4-a91c-430f-a382-fd33c0c63e73-ccs,16ae077e-ef3b-4728-9587-af101b1089f8-ccs,fd5c24e6-936d-4eec-a52b-a9dbe25d5a27-ccs,8aa06491-b3eb-44c7-b31c-2087aefba9e9-ccs,244e5a4b-9e67-4281-aebd-2edaca4054b7-ccs,1e741d62-4518-4b43-8aac-7bc7197b8ad4-ccs,4491ac4d-b593-4f68-9b06-12ee06d1aa32-ccs,f285c4d0-b892-445d-86b9-45ec034526b8-ccs,ca9b06e2-44fd-4831-8243-b0f17d357309-ccs,d6c3e5ad-09fd-4243-a158-687ba031cd75-ccs,869ee3ce-2a71-468c-89e6-46e8d964555d-ccs,d070ce1b-1814-4441-8b54-6ed27e1f86a0-ccs,a26f8e6a-e1b7-4d58-a925-c4e1a4a14965-ccs,08c6bb40-7bea-4779-8602-9bbad579f163-ccs,537eaa93-f537-4094-925a-f37335fbddec-ccs,7c0ac10c-2c00-41a0-a8fc-4f49a39ca424-ccs,1cfb9dfc-5a69-43d1-b4e9-f8b339da5243-ccs,4f78ffc7-e7c4-4163-9141-9280f615142d-ccs,b0a7e730-d854-46ce-a228-58f0b71b7b3e-ccs,139adf86-d0c5-419e-951a-5c7e8f5f2ea9-ccs,a52ab03e-c5ff-41ac-bcad-c520baf4eb8c-ccs,6a698e81-a3fe-4223-97a0-c1704fcfe3cb-ccs,2f9c1995-688d-4148-82ca-5665c04b02e5-ccs,86cf8dd9-cb02-4641-a7f0-c5e223c130de-ccs,9fd97df4-91bd-424c-b8c0-6ced8773478f-ccs,3e4dec31-6165-44f1-91b2-29d4b257aa51-ccs,07b48688-7fa9-4e69-bb41-ded791790dba-ccs,58176d53-56e5-4699-8663-c77e79f8e21c-ccs,e8707aba-9e2d-4d05-881f-ba4c24507e90-ccs,148873f9-c202-48b3-ab52-c4a21c7fa459-ccs,d5cc27c3-8614-47db-87fd-c269f712357f-ccs,d9a71f95-e7a9-4eff-87a6-3fd47e710047-ccs,cdf9454a-9999-4625-a32c-fb71a7653ca5-ccs,be5dea86-44d3-42fd-b8a7-66417503db31-ccs,b3648c2e-76af-461c-b5a8-53f95827696e-ccs,16b43b1e-2dd1-4d7b-87ca-3679ef22cb5a-ccs,51daf9ef-d8f9-4107-b6c6-2803d287b784-ccs,b0d15ba1-06b2-478f-a1b2-31337e02d093-ccs,dc89f5f7-4adf-4494-9e1c-c47bcae19d57-ccs,3c38d5d9-0140-4440-b0b6-bc2fc4a34ce1-ccs,c09052d5-8487-4761-a098-78c604bd50fd-ccs,a7672206-0d61-420d-a760-288d7c4c2596-ccs,e3039346-bd1d-4c83-aa5d-17d6d99eff6f-ccs,a0a4a1c2-44ed-4056-b054-f4ab7c4c732a-ccs,7b88eda5-0d1a-4d71-a85e-ec8475e9f13d-ccs,6dc482b7-3bfb-454a-aba3-ee339d052f35-ccs,cd358d59-6489-440c-bf89-11ecabe05f76-ccs,b0dbc3eb-f39f-407e-920f-2f1a6b698e24-ccs,bde019e7-e2da-4d77-9dfe-7b8e317abe3e-ccs,db8eee94-8852-4e58-b6a7-33a78edcdec7-ccs,e56de017-19e0-4e68-b909-f76a2a46ed66-ccs,14b63ef2-0670-4bb2-af16-86feffd92c12-ccs,3c18ad59-bd69-4fff-81a0-2fdc7d9d9e79-ccs,14449c5c-a2dc-47a5-a00b-e2da8b6cbc6a-ccs,eefc7238-7b5d-4465-927a-3b926220c3d9-ccs,dffc76d8-0e7b-46e6-a5a3-6b17205704e4-ccs,6b4609f8-4523-4a0f-ad51-29c3910317d4-ccs,80299d14-d6c3-4e38-a95e-5be03d317e8c-ccs,b3cb7462-6d8e-416a-993b-24cb1c518fd2-ccs,b051f49e-1979-43cc-acf5-1789f56fa93e-ccs,cc9f12f9-1516-4691-91d9-3eaac70aafe4-ccs,970ac982-b4be-4dd5-9904-4c41a6c28507-ccs,6bbb25c4-5357-4ca3-9a08-440507cb6d7d-ccs,0221b7a3-fc1c-452f-8435-d26882bf5c46-ccs,a48c3c74-24d4-402c-9fb0-3d1188acb680-ccs,cf268591-e0d3-47ac-a3a3-a45221c4918c-ccs,b0160666-77f6-41a4-b20f-6427a9a0329d-ccs,07490ba0-4532-42e7-8af2-2361c051d157-ccs,3eae195b-3b46-4a52-a733-787997cc79b5-ccs,79fc5e16-7fbc-4e00-a825-8e25ef6b9632-ccs,41e95f8d-6ed1-46d3-a85c-1f09c2ba2b26-ccs,c1806b99-871e-4265-ac40-3f7b9f34dee4-ccs,2c1b5a8d-d391-4848-93c7-a53b9410b33b-ccs,b63ae69d-e2a6-4d2d-bd8a-0d73cdbff266-ccs;ON=.;CB=.
chr11	61967550	61967551	chr11	77735151	77735152	BP1028	MEDIUM	-	-	RC=1;MD=0;GN=FTH1,FTH1P16;GI=ENSG00000167996.16,ENSG00000227376.1;GC=1,1;CL=FUSION:1;MQ=60,0;MI=0.881119,0.884864;SA=1,0;BP=1;EX=0,0;IN=0,1;AC=chr11:61967550-/chr11:77735151-	RN=54277168-0436-4391-be37-8e754032527a-ccs;ON=.;CB=.
chr11	62677925	62677926	chrX	150114386	150114387	BP1042	MEDIUM	-	+	RC=1;MD=0;GN=UBXN1,ENSG00000183171;GI=ENSG00000162191.14,ENSG00000183171.5;GC=1,1;CL=FUSION:1;MQ=60,60;MI=1,0.858727;SA=1,0;BP=1;EX=1,0;IN=0,1;AC=chr11:62677925-/chrX:150114386+	RN=19462e73-31fe-45d8-b7d5-27b7a1b2881d-ccs;ON=.;CB=.
chr11	62677934	62677935	chr20	49289043	49289044	BP1034	MEDIUM	-	+	RC=1;MD=0;GN=UBXN1,ZFAS1;GI=ENSG00000162191.14,ENSG00000177410.13;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.956989,0.918269;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:62677934-/chr20:49289043+	RN=162a5af2-4a6c-45bd-9e2a-d6bffdec7a82-ccs;ON=.;CB=.
chr11	62851992	62851993	chr13	28678032	28678033	BP1016	MEDIUM	-	+	RC=1;MD=0;GN=SNHG1,POMP;GI=ENSG00000255717.9,ENSG00000132963.9;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.887709,0.93865;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:62851992-/chr13:28678032+	RN=8a65d5b8-3867-4566-b997-35ad8ae755c1-ccs;ON=.;CB=.
chr11	63574773	63574774	chr11	16975043	16975044	BP1031	MEDIUM	-	-	RC=1;MD=0;GN=PLAAT3,RPL36AP37;GI=ENSG00000176485.14,ENSG00000244398.1;GC=1,1;CL=FUSION:1;MQ=58.7558,60;MI=0.920502,0.937186;SA=1,0;BP=1;EX=1,0;IN=0,1;AC=chr11:63574773-/chr11:16975043-	RN=f9376b87-6126-443c-9b40-296ced36fde8-ccs;ON=.;CB=.
chr11	63698640	63698641	chr8	20209429	20209430	BP1011	MEDIUM	-	+	RC=1;MD=0;GN=ATP6V1B2,ENSG00000271100;GI=ENSG00000147416.11,ENSG00000271100.1;GC=1,1;CL=PotentialTransSplicing:1;MQ=5.01029,60;MI=0.918129,0.968229;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:63698640-/chr8:20209429+,chr8:20197534+/chr11:63698701-	RN=861779dd-fb85-4b10-886a-bdf1a783e575-ccs;ON=.;CB=.
